uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,elevation,elevationUncertainty,geodeticDatum,altLocation,altLatitude,altLongitude,altCoordinateUncertainty,altGeodeticDatum,collectDate,aquaticSiteType,samplingImpractical,waterChemSamplesCollected,parentSampleID,eventID,samplerType,dissolvedOxygen,dissolvedOxygenSaturation,specificConductance,waterTemp,swcSamplingProtocolVersion,lowerSegmentDepth,upperSegmentDepth,maxDepth,lakeSampleDepth1,lakeSampleDepth2,aCollectedBy,bCollectedBy,remarks,fieldDataQF
"c9e1c072-4223-4062-8224-eed4c44bd41e","D02","POSE","POSE.AOS.S2",38.895193,-78.147862,1.0,10.0,271.9,1.0,"WGS84",,,,,,"2024-01-23T13:22Z","stream",,"Y","POSE.SS.20240123","POSE.20240123","Grab",13.45,94.00,95.60,0.20,"NEON.DOC.002905vJ",,,,,,"0000-0001-6848-3983","0000-0002-3485-3744",,
"f8e2f2b9-94eb-45c4-9c84-8391b0644870","D02","POSE","POSE.AOS.S2",38.895193,-78.147862,1.0,10.0,271.9,1.0,"WGS84",,,,,,"2024-01-30T13:04Z","stream",,"Y","POSE.SS.20240130","POSE.20240130","Grab",10.98,88.40,80.30,5.00,"NEON.DOC.002905vJ",,,,,,"0000-0003-1264-0403","0000-0001-6571-8994",,
