uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,elevation,elevationUncertainty,geodeticDatum,altLocation,altLatitude,altLongitude,altCoordinateUncertainty,altGeodeticDatum,collectDate,aquaticSiteType,samplingImpractical,waterChemSamplesCollected,parentSampleID,eventID,samplerType,dissolvedOxygen,dissolvedOxygenSaturation,specificConductance,waterTemp,swcSamplingProtocolVersion,lowerSegmentDepth,upperSegmentDepth,maxDepth,lakeSampleDepth1,lakeSampleDepth2,aCollectedBy,bCollectedBy,remarks,fieldDataQF
"026c4147-b1cd-4dac-b95c-0469ee11f40c","D06","KING","KING.AOS.reach",39.105061,-96.603829,1000.0,,324.4,1000.0,"WGS84","SS location is dry",39.105610,-96.605030,,"WGS84","2021-04-08T18:03Z","stream",,"Y","KING.RE.20210408","KING.20210408","Grab",7.95,79.10,516.00,13.50,"NEON.DOC.002905vG",,,,,,"0000-0001-7163-2310",,,
"a7c91fce-44fb-4fd7-9226-2a3bdfba41c7","D06","KING","KING.AOS.reach",39.105061,-96.603829,1000.0,,324.4,1000.0,"WGS84","As location is dry",39.063300,-96.362530,4.0,"WGS84","2021-04-12T15:21Z","stream",,"Y","KING.RE.20210412","KING.20210412","Grab",7.21,68.20,559.00,12.20,"NEON.DOC.002905vG",,,,,,"0000-0001-7163-2310","0000-0002-9241-5582",,
"e8705907-c884-44ce-8108-270e5a151127","D06","KING","KING.AOS.S2",39.105069,-96.603387,1.0,10.0,324.9,1.0,"WGS84",,,,,,"2021-04-19T14:20Z","stream",,"Y","KING.SS.20210419","KING.20210419","Grab",6.47,59.30,606.00,10.70,"NEON.DOC.002905vG",,,,,,"0000-0001-7163-2310","0000-0002-8460-4391",,
"5083d447-26f8-4c18-a896-810b0695df1b","D06","KING","KING.AOS.S2",39.105069,-96.603387,1.0,10.0,324.9,1.0,"WGS84",,,,,,"2021-04-27T18:51Z","stream",,"Y","KING.SS.20210427","KING.20210427","Grab",9.60,101.30,328.50,16.80,"NEON.DOC.002905vG",,,,,,"0000-0001-7163-2310",,,
