uid,domainID,siteID,namedLocation,collectDate,parentSampleID,parentSampleCode,isotopePOMRep2SampleCond,isotopePOMRep2SampleID,isotopePOMRep2SampleCode,isotopePOMSampleCond,isotopePOMSampleID,isotopePOMSampleCode,processedDateFilters,sampleVolumeFilteredPOMRep1,sampleVolumeFilteredPOMRep2,fieldDataQF
"9920faf4-eeb1-4e5b-9b83-f73de6688632","D11","PRIN","PRIN.AOS.S2","2022-03-01T16:02Z","PRIN.SS.20220301",,"Sample condition ok","PRIN.SS.20220301.POM.2","A00000274191","Sample condition ok","PRIN.SS.20220301.POM.1","A00000274190","2022-03-01T19:22Z",400,400,
"a1fda92b-d073-4637-9749-b8b7f4c8946c","D11","PRIN","PRIN.AOS.S2","2022-03-17T14:45Z","PRIN.SS.20220317",,"Sample condition ok","PRIN.SS.20220317.POM.2","A00000274560","Sample condition ok","PRIN.SS.20220317.POM.1","A00000274561","2022-03-17T17:29Z",200,200,
