uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,elevation,elevationUncertainty,geodeticDatum,altLocation,altLatitude,altLongitude,altCoordinateUncertainty,altGeodeticDatum,collectDate,aquaticSiteType,samplingImpractical,waterChemSamplesCollected,parentSampleID,eventID,samplerType,dissolvedOxygen,dissolvedOxygenSaturation,specificConductance,waterTemp,swcSamplingProtocolVersion,lowerSegmentDepth,upperSegmentDepth,maxDepth,lakeSampleDepth1,lakeSampleDepth2,aCollectedBy,bCollectedBy,remarks,fieldDataQF
"39b5b13d-cd2b-43df-85da-182a975ac3b8","D02","POSE","POSE.AOS.S2",38.895193,-78.147862,1.0,10.0,271.9,1.0,"WGS84",,,,,,"2023-06-06T12:38Z","stream",,"Y","POSE.SS.20230606","POSE.20230606","Grab",8.84,87.90,101.60,13.60,"NEON.DOC.002905vJ",,,,,,"0000-0001-6571-8994",,,
"0b60264d-f17e-4358-a14d-109dd8ffe1e2","D02","POSE","POSE.AOS.S2",38.895193,-78.147862,1.0,10.0,271.9,1.0,"WGS84",,,,,,"2023-06-26T12:15Z","stream",,"Y","POSE.SS.20230626","POSE.20230626","Grab",7.79,86.60,138.90,18.70,"NEON.DOC.002905vJ",,,,,,"0000-0001-7904-875X","0009-0009-6782-2790",,
