uid,domainID,siteID,namedLocation,sampleID,sampleCode,startDate,collectDate,laboratoryName,analyte,analyteConcentration,analyteUnits,analysisDate,belowDetectionQF,coolerTemp,remarks,shipmentWarmQF,externalLabDataQF,sampleCondition
"d57860cf-948f-48ed-8ac2-7087ef0666dd","D19","CARI","CARI.AOS.S2","CARI.SS.20161004.FIL",,"2016-10-04T20:18Z","2016-10-04T20:18Z","EcoCore_CSU","UV Absorbance (254 nm)",0.1061,,,,5.4,,0,"formatChange|legacyData","GOOD"
"1895c664-1c05-4b84-9f4d-db596e276311","D19","CARI","CARI.AOS.S2","CARI.SS.20161004.RAW",,"2016-10-04T20:18Z","2016-10-04T20:18Z","EcoCore_CSU","TP",0.0110,"milligramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"7706c36a-53b8-4b25-8951-aa98992a116d","D19","CARI","CARI.AOS.S2","CARI.SS.20161004.FIL",,"2016-10-04T20:18Z","2016-10-04T20:18Z","EcoCore_CSU","DIC",7.9350,"milligramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"415b86f7-878d-4485-8349-f20db9b3055b","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.RAW",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","TOC",2.4200,"milligramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"8764b5ca-21d8-4735-8b4e-ce1b1b1e7b08","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.FIL",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","NO3+NO2 - N",0.3570,"milligramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"ac3a0cd9-59ec-4191-9999-5bfea3a5073b","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.RAW",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","TP",0.0390,"milligramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"d377c234-56c5-47ad-a24d-dda25158f08a","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.FIL",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","Na",1.2920,"milligramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"2356e408-5d4e-4fb1-ae94-5bde68282a58","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.PCN",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","TPN",215.2242,"microgramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"ebb213f5-2bfd-4c39-84c3-ab77f64524f1","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.FIL",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","NO2 - N",0.0110,"milligramsPerLiter",,"BDL",5.4,,0,"formatChange|legacyData","GOOD"
"c981ae62-6591-4d47-9e03-e96c07a52e4e","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.FIL",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","UV Absorbance (280 nm)",0.0587,,,,5.4,,0,"formatChange|legacyData","GOOD"
"528831eb-1378-469c-8625-2b39d42e2130","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.RAW",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","TSS",28.1000,"milligramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"219db24c-96fa-44a3-9da3-715ace222e74","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.FIL",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","NH4 - N",0.0370,"milligramsPerLiter",,"BDL",5.4,,0,"formatChange|legacyData","GOOD"
"27d8bfe0-d98e-495a-b2ee-a77a58f92bb5","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.FIL",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","TDN",0.4217,"milligramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"57fba88d-abc6-422f-857c-79f1ded92d3c","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.FIL",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","DIC",8.4670,"milligramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"1e37ae44-8bcf-4f1f-b536-6f832cfa2e21","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.RAW",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","ANC",0.8900,"milliequivalentsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"11299fae-89c0-4f6c-b992-56d6d72f98e3","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.FIL",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","Fe",0.6840,"milligramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"dfe1d7d8-0a39-4821-9558-cd5f1aee1c31","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.FIL",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","Ca",13.1130,"milligramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"bb8f2364-baa6-4120-b3e6-25df8b67ae72","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.FIL",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","K",0.5220,"milligramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"745b87db-117f-4c49-8e72-9891b4ea2fae","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.FIL",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","DOC",2.3430,"milligramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"f38bcca6-6e34-4f5c-a8af-299b32bccad7","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.FIL",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","Mn",0.0310,"milligramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"e324bb64-0ac6-439f-ba7a-0a2cf0ffc6c8","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.RAW",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","TN",0.4304,"milligramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"b72da4d5-5dbe-4e55-995c-6b39670ed0b7","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.FIL",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","TDS",68.4000,"milligramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"f4678fe9-ade7-493e-a61a-416cc870cc19","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.FIL",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","Si",1.7200,"milligramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"ae76c750-2651-4321-9420-b6018fccd309","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.FIL",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","Mg",2.6730,"milligramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"b73c859b-1d9e-4260-bba5-b141fbd6f1dd","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.PCN",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","TPC",716.1833,"microgramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"83afd5c4-d989-412c-a5e0-74ab1467035f","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.FIL",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","Cl",0.5900,"milligramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"748699c1-406c-4815-8c1e-5d03a31b4307","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.RAW",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","TSS - Dry Mass",700.0000,"microgram",,,5.4,,0,"formatChange|legacyData","GOOD"
"b5f0b73e-3959-4135-81d0-b15fbaf35877","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.FIL",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","Br",0.0050,"milligramsPerLiter",,"BDL",5.4,,0,"formatChange|legacyData","GOOD"
"5b813181-8497-4054-a292-d5eefd5983e2","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.FIL",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","Ortho - P",0.0610,"milligramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"f0899fe5-5446-4aee-bd89-c01c7e8902c3","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.RAW",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","specificConductance",98.6000,"microsiemensPerCentimeter",,,5.4,,0,"formatChange|legacyData","GOOD"
"e9007745-0686-485c-b28f-9b86986eed5d","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.FIL",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","TDP",0.0200,"milligramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"4b079e64-3a69-48e4-ac6c-81109bfdbce2","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.FIL",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","SO4",1.6300,"milligramsPerLiter",,,5.4,,0,"formatChange|legacyData","GOOD"
"caf05a3f-c2ad-4bae-9e35-bdb535783c40","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.FIL",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","F",0.0005,"milligramsPerLiter",,"BDL",5.4,,0,"formatChange|legacyData","GOOD"
"d7319b05-97f3-4b37-8bd6-bb8fd637054e","D19","CARI","CARI.AOS.S2","CARI.SS.20161011.FIL",,"2016-10-11T19:44Z","2016-10-11T19:44Z","EcoCore_CSU","UV Absorbance (254 nm)",0.0882,,,,5.4,,0,"formatChange|legacyData","GOOD"
