uid,domainID,siteID,namedLocation,sampleID,sampleCode,startDate,collectDate,laboratoryName,analyte,analyteConcentration,analyteUnits,analysisDate,belowDetectionQF,coolerTemp,remarks,shipmentWarmQF,externalLabDataQF,sampleCondition
"3878167f-9fa0-43e1-99c3-1e0ef2b8e50e","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161101.RAW",,"2016-11-01T13:52Z","2016-11-01T13:52Z","EcoCore_CSU","TP",0.0030,"milligramsPerLiter",,,6.0,,0,"formatChange|legacyData","GOOD"
"f2b18fbe-b310-4429-8040-ea8b16a8bcbc","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161101.RAW",,"2016-11-01T13:52Z","2016-11-01T13:52Z","EcoCore_CSU","specificConductance",759.7000,"microsiemensPerCentimeter",,,6.0,,0,"formatChange|legacyData","GOOD"
"628064ac-8e6f-464e-b1f1-32fbf522b7bc","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161101.FIL",,"2016-11-01T13:52Z","2016-11-01T13:52Z","EcoCore_CSU","Mg",12.6190,"milligramsPerLiter",,,6.0,,0,"formatChange|legacyData","GOOD"
"a6be623f-b4dd-4fcf-ad1a-703bdfa2090e","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161101.FIL",,"2016-11-01T13:52Z","2016-11-01T13:52Z","EcoCore_CSU","UV Absorbance (280 nm)",0.0493,,,,6.0,,0,"formatChange|legacyData","GOOD"
"2e059c6c-28c9-4982-be8b-52e2eb9b6def","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161101.RAW",,"2016-11-01T13:52Z","2016-11-01T13:52Z","EcoCore_CSU","ANC",3.2260,"milliequivalentsPerLiter",,,6.0,,0,"formatChange|legacyData","GOOD"
"6293d7bb-75b6-4068-9f98-e1e820cf366a","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161101.FIL",,"2016-11-01T13:52Z","2016-11-01T13:52Z","EcoCore_CSU","SO4",34.1800,"milligramsPerLiter",,,6.0,,0,"formatChange|legacyData","GOOD"
"af55d9cc-50ab-455b-b3bd-1797d368baae","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161101.RAW",,"2016-11-01T13:52Z","2016-11-01T13:52Z","EcoCore_CSU","TSS",0.0050,"milligramsPerLiter",,"BDL",6.0,,0,"formatChange|legacyData","GOOD"
"f0352057-b835-403e-96e6-9ac36021e3e8","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161101.FIL",,"2016-11-01T13:52Z","2016-11-01T13:52Z","EcoCore_CSU","Cl",149.9800,"milligramsPerLiter",,,6.0,,0,"formatChange|legacyData","GOOD"
"89a1e7f4-fa05-466a-bf6f-7b5048eee8e4","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161101.FIL",,"2016-11-01T13:52Z","2016-11-01T13:52Z","EcoCore_CSU","Na",49.2170,"milligramsPerLiter",,,6.0,,0,"formatChange|legacyData","GOOD"
"a61b39c2-f697-4a20-85f2-d618831dbc4e","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161101.RAW",,"2016-11-01T13:52Z","2016-11-01T13:52Z","EcoCore_CSU","TSS - Dry Mass",0.0050,"microgram",,"BDL",6.0,,0,"formatChange|legacyData","GOOD"
"a042ea0e-1100-4b1b-a560-4a52b170f4b1","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161101.FIL",,"2016-11-01T13:52Z","2016-11-01T13:52Z","EcoCore_CSU","NO2 - N",0.0180,"milligramsPerLiter",,"BDL",6.0,,0,"formatChange|legacyData","GOOD"
"77fe0f06-b0fe-4e20-b702-bb4231125711","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161101.FIL",,"2016-11-01T13:52Z","2016-11-01T13:52Z","EcoCore_CSU","F",0.3200,"milligramsPerLiter",,,6.0,,0,"formatChange|legacyData","GOOD"
"a8144d06-1f92-4308-9863-d78c6d221ed8","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161101.FIL",,"2016-11-01T13:52Z","2016-11-01T13:52Z","EcoCore_CSU","Si",10.1200,"milligramsPerLiter",,,6.0,,0,"formatChange|legacyData","GOOD"
"356f8196-4845-4b6d-8436-6b97c4bf431e","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.FIL",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","TDP",0.0320,"milligramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"9ad247b3-f2b3-4f13-b44e-d627fd03366f","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.FIL",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","DIC",44.9100,"milligramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"453b723c-39fc-412e-8f52-8a3dec548e13","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.RAW",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","ANC",3.4430,"milliequivalentsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"100f83d7-ffc6-45fa-933d-d45f617057f8","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.FIL",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","SO4",20.8600,"milligramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"3b12c98a-e254-4e97-bb1d-053e858dc650","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.RAW",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","specificConductance",555.2000,"microsiemensPerCentimeter",,,6.8,,1,"formatChange|legacyData","GOOD"
"d0737f43-20f4-4356-a3b9-5dcf8f84e3d2","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.FIL",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","NO3+NO2 - N",0.1020,"milligramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"0735e396-d792-4d09-bdfe-f2d936e8ed3c","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.FIL",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","NH4 - N",0.1110,"milligramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"b7b887f8-1353-4527-a295-955ef900e3ab","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.RAW",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","TOC",6.9850,"milligramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"fa1c1691-f3d0-43d1-a4ff-a2728e315f89","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.FIL",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","Mg",9.7730,"milligramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"9a9557dd-053d-44e3-95c7-6c6b91a18a76","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.FIL",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","F",0.1900,"milligramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"5ad2c57c-ebf5-4e51-805f-29c344a6a506","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.FIL",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","Cl",75.9600,"milligramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"86306e24-6d19-4d3c-b4e9-f459a300654a","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.RAW",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","TP",0.0350,"milligramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"08a0d881-3ada-43df-b83a-6617ed87e7bc","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.PCN",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","TPN",242.0560,"microgramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"0a36c5a5-0312-49a7-8234-636b544bddcb","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.FIL",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","TDS",465.8000,"milligramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"b9475d81-df71-4942-8a70-32c9fd4d99fc","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.RAW",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","TSS",8.2000,"milligramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"e45de4cd-9478-4a19-82cb-127bd20a0b06","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.PCN",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","TPC",2513.2460,"microgramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
