uid,domainID,siteID,namedLocation,collectDate,parentSampleID,parentSampleCode,isotopePOMRep2SampleCond,isotopePOMRep2SampleID,isotopePOMRep2SampleCode,isotopePOMSampleCond,isotopePOMSampleID,isotopePOMSampleCode,processedDateFilters,sampleVolumeFilteredPOMRep1,sampleVolumeFilteredPOMRep2,fieldDataQF
"5098f40a-3329-44a3-a29b-797e13cdc332","D16","MCRA","MCRA.AOS.S2","2023-01-10T21:29Z","MCRA.SS.20230110",,"Sample condition ok","MCRA.SS.20230110.POM.2","A00000293838","Sample condition ok","MCRA.SS.20230110.POM.1","A00000293837","2023-01-11T01:33Z",1000,1000,
"01c5b740-4bb5-48e2-bf0a-50665fb95b9a","D16","MCRA","MCRA.AOS.S2","2023-01-17T21:26Z","MCRA.SS.20230117",,"Sample condition ok","MCRA.SS.20230117.POM.2","A00000293842","Sample condition ok","MCRA.SS.20230117.POM.1","A00000293843","2023-01-18T00:39Z",1000,1000,
"93df3be5-17b9-43c2-b5bb-8268e9997492","D16","MCRA","MCRA.AOS.S2","2023-01-24T23:52Z","MCRA.SS.20230124",,"Sample condition ok","MCRA.SS.20230124.POM.2","A00000339120","Sample condition ok","MCRA.SS.20230124.POM.1","A00000339119","2023-01-25T02:30Z",1000,1000,
"308a481d-272e-4ff5-926f-b95dda687aba","D16","MCRA","MCRA.AOS.S2","2023-01-31T17:22Z","MCRA.SS.20230131",,"Sample condition ok","MCRA.SS.20230131.POM.2","A00000338946","Sample condition ok","MCRA.SS.20230131.POM.1","A00000338947","2023-01-31T19:50Z",1000,1000,
