uid,domainID,siteID,namedLocation,collectDate,parentSampleID,parentSampleCode,isotopePOMRep2SampleCond,isotopePOMRep2SampleID,isotopePOMRep2SampleCode,isotopePOMSampleCond,isotopePOMSampleID,isotopePOMSampleCode,processedDateFilters,sampleVolumeFilteredPOMRep1,sampleVolumeFilteredPOMRep2,fieldDataQF
"60a73224-5f45-4c30-b8a6-3cea2ebbce02","D01","HOPB","HOPB.AOS.S2","2020-03-04T14:10Z","HOPB.SS.20200304",,"Sample condition ok","HOPB.SS.20200304.POM.2","A00000126422","Sample condition ok","HOPB.SS.20200304.POM.1","A00000126403","2020-03-04T15:50Z",750,750,
"a097664a-1401-4842-9ead-352704727d9b","D01","HOPB","HOPB.AOS.S2","2020-03-18T15:58Z","HOPB.SS.20200318",,"Sample condition ok","HOPB.SS.20200318.POM.2","A00000126412","Sample condition ok","HOPB.SS.20200318.POM.1","A00000126396","2020-03-18T18:03Z",750,750,
