uid,domainID,siteID,namedLocation,sampleID,sampleCode,startDate,collectDate,laboratoryName,analyte,analyteConcentration,analyteUnits,analysisDate,belowDetectionQF,coolerTemp,remarks,shipmentWarmQF,externalLabDataQF,sampleCondition
"009ff05e-db7b-4d48-9f1f-6f808653c983","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20180828.FIL.3",,"2018-08-28T17:30Z","2018-08-28T17:30Z","EcoCore_CSU","TDN",0.1647,"milligramsPerLiter",,,6.8,,1,"formatChange","GOOD"
"eb553c3d-9147-4481-98ea-70baf2bc47e7","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20180828.FIL.3",,"2018-08-28T17:30Z","2018-08-28T17:30Z","EcoCore_CSU","Na",1.3860,"milligramsPerLiter",,,6.8,,1,"formatChange","GOOD"
"063d0a86-3e9d-46f7-93b3-e4cd7439fe68","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20180828.PCN.3",,"2018-08-28T17:30Z","2018-08-28T17:30Z","EcoCore_CSU","TPC",621.2200,"microgramsPerLiter",,,6.8,,1,"formatChange","GOOD"
"1661a9fa-787a-4419-b5df-a8f244a9729e","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20180828.RAW.3",,"2018-08-28T17:30Z","2018-08-28T17:30Z","EcoCore_CSU","TOC",0.8989,"milligramsPerLiter",,,6.8,,1,"formatChange","GOOD"
"eba9acf8-70ee-4880-8ff5-36e601b12202","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20180828.FIL.2",,"2018-08-28T17:30Z","2018-08-28T17:30Z","EcoCore_CSU","Mg",0.9810,"milligramsPerLiter",,,6.8,,1,"formatChange","GOOD"
"23b51996-e4a8-4a7b-8fce-c4b35523c85d","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20180828.RAW.2",,"2018-08-28T17:30Z","2018-08-28T17:30Z","EcoCore_CSU","TN",0.0823,"milligramsPerLiter",,"BDL",6.8,,1,"formatChange","GOOD"
"7b101728-baf0-480e-9fec-93258ec5b576","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20180828.FIL.2",,"2018-08-28T17:30Z","2018-08-28T17:30Z","EcoCore_CSU","Ca",2.8622,"milligramsPerLiter",,,6.8,,1,"formatChange","GOOD"
"e6c3594a-82d1-4d27-a7b1-83b9085d084d","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20180828.FIL",,"2018-08-28T17:30Z","2018-08-28T17:30Z","EcoCore_CSU","TDP",0.0131,"milligramsPerLiter",,,6.8,,1,"formatChange","GOOD"
"de29bfe8-2608-4efa-b77b-56e464d716db","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20180828.FIL.2",,"2018-08-28T17:30Z","2018-08-28T17:30Z","EcoCore_CSU","Si",7.1298,"milligramsPerLiter",,,6.8,,1,"formatChange","GOOD"
"68e1f32a-51c6-48b7-8c7f-87c5e9c09343","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20180828.RAW",,"2018-08-28T17:30Z","2018-08-28T17:30Z","EcoCore_CSU","TOC",0.8883,"milligramsPerLiter",,,6.8,,1,"formatChange","GOOD"
"571863a8-8dcc-4d73-b901-156a93f8fb6f","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20180828.FIL.3",,"2018-08-28T17:30Z","2018-08-28T17:30Z","EcoCore_CSU","F",0.0050,"milligramsPerLiter",,"BDL",6.8,,1,"formatChange","GOOD"
"904adb69-df85-48d8-97de-8b3b344157ed","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20180828.RAW.3",,"2018-08-28T17:30Z","2018-08-28T17:30Z","EcoCore_CSU","TSS - Dry Mass",300.0000,"microgram",,,6.8,,1,"formatChange","GOOD"
