uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,elevation,elevationUncertainty,geodeticDatum,altLocation,altLatitude,altLongitude,altCoordinateUncertainty,altGeodeticDatum,collectDate,aquaticSiteType,samplingImpractical,waterChemSamplesCollected,parentSampleID,eventID,samplerType,dissolvedOxygen,dissolvedOxygenSaturation,specificConductance,waterTemp,swcSamplingProtocolVersion,lowerSegmentDepth,upperSegmentDepth,maxDepth,lakeSampleDepth1,lakeSampleDepth2,aCollectedBy,bCollectedBy,remarks,fieldDataQF
"c8bb24b4-657e-4aa2-a049-61494502a2cc","D01","HOPB","HOPB.AOS.S2",42.471741,-72.330664,1.0,10.0,213.6,1.0,"WGS84",,,,,,"2020-05-13T12:00Z","stream","logistical",,"HOPB.SS.20200513","HOPB.20200513",,,,,,"NEON.DOC.002905vG",,,,,,"0000-0003-4958-6412","0000-0003-4958-6412","COVID19",
"b20b81a3-fbed-4aa3-a152-01d4111af3f5","D01","HOPB","HOPB.AOS.S2",42.471741,-72.330664,1.0,10.0,213.6,1.0,"WGS84",,,,,,"2020-05-19T12:00Z","stream","logistical",,"HOPB.SS.20200519","HOPB.20200519",,,,,,"NEON.DOC.002905vG",,,,,,"0000-0003-4958-6412","0000-0003-4958-6412","COVID19",
