uid,domainID,siteID,namedLocation,sampleID,sampleCode,startDate,collectDate,laboratoryName,analyte,analyteConcentration,analyteUnits,analysisDate,belowDetectionQF,coolerTemp,remarks,shipmentWarmQF,externalLabDataQF,sampleCondition
"7deb6516-9307-4688-8224-fa807f3682ec","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20171017.FIL",,"2017-10-17T16:27Z","2017-10-17T16:27Z","EcoCore_CSU","UV Absorbance (280 nm)",0.0230,,,,9.8,,1,"formatChange","GOOD"
"dac8bd54-a89a-4640-bf7e-2aed9c7f421b","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20171017.FIL",,"2017-10-17T16:27Z","2017-10-17T16:27Z","EcoCore_CSU","K",0.2140,"milligramsPerLiter",,,9.8,,1,"formatChange","GOOD"
"30966ad9-2410-4cea-9de7-40bc55d4ea37","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20171017.RAW",,"2017-10-17T16:27Z","2017-10-17T16:27Z","EcoCore_CSU","TSS",,"milligramsPerLiter",,"ND",9.8,,1,"formatChange","GOOD"
"bd7e8c35-a0d3-4bb7-97b3-d14562d8de95","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20171017.FIL",,"2017-10-17T16:27Z","2017-10-17T16:27Z","EcoCore_CSU","TDN",0.0521,"milligramsPerLiter",,"BDL",9.8,,1,"formatChange","GOOD"
"9509b126-334d-4d9e-9d0b-0511b081a806","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20171017.RAW",,"2017-10-17T16:27Z","2017-10-17T16:27Z","EcoCore_CSU","specificConductance",25.0000,"microsiemensPerCentimeter",,,9.8,,1,"formatChange","GOOD"
"1867376b-e16c-4fa4-bb69-509f26ff5289","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20171017.FIL",,"2017-10-17T16:27Z","2017-10-17T16:27Z","EcoCore_CSU","Cl",0.6400,"milligramsPerLiter",,,9.8,,1,"formatChange","GOOD"
"ba72bb77-2959-4f18-afbc-07523d5bc3b1","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20171017.FIL",,"2017-10-17T16:27Z","2017-10-17T16:27Z","EcoCore_CSU","Mn",0.0040,"milligramsPerLiter",,,9.8,,1,"formatChange","GOOD"
"a8fcef76-7afb-4cad-829b-27314eb9932a","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20171017.RAW",,"2017-10-17T16:27Z","2017-10-17T16:27Z","EcoCore_CSU","TN",0.0622,"milligramsPerLiter",,"BDL",9.8,,1,"formatChange","GOOD"
"47764519-f708-4c74-8311-7be34eb7fa7e","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20171017.POM.1",,"2017-10-17T16:27Z","2017-10-17T16:27Z","SIRFER Lab at University of Utah","TPN",2.1693,"microgramsPerLiter",,,,,-1,,"OK"
"ff20c2cb-a3a0-4795-a982-56e22ebc4c0a","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20171017.FIL",,"2017-10-17T16:27Z","2017-10-17T16:27Z","EcoCore_CSU","Ortho - P",0.0210,"milligramsPerLiter",,,9.8,,1,"formatChange","GOOD"
"9cdff6b9-5beb-4b1f-a57c-19c229eb934f","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20171017.FIL",,"2017-10-17T16:27Z","2017-10-17T16:27Z","EcoCore_CSU","SO4",0.2900,"milligramsPerLiter",,,9.8,,1,"formatChange","GOOD"
"2119c1f5-7e95-4ec2-80a6-312b9c5716ce","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20171017.RAW",,"2017-10-17T16:27Z","2017-10-17T16:27Z","EcoCore_CSU","ANC",0.2600,"milliequivalentsPerLiter",,,9.8,,1,"formatChange","GOOD"
"baede2b3-3d94-4e6c-934c-1c52cff5e6ba","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20171017.PCN",,"2017-10-17T16:27Z","2017-10-17T16:27Z","EcoCore_CSU","TPN",73.7181,"microgramsPerLiter",,,9.8,,1,"formatChange","GOOD"
