uid,domainID,siteID,namedLocation,collectDate,parentSampleID,parentSampleCode,isotopePOMRep2SampleCond,isotopePOMRep2SampleID,isotopePOMRep2SampleCode,isotopePOMSampleCond,isotopePOMSampleID,isotopePOMSampleCode,processedDateFilters,sampleVolumeFilteredPOMRep1,sampleVolumeFilteredPOMRep2,fieldDataQF
"6662c907-9528-425c-885e-bce9e6ecee8d","D11","PRIN","PRIN.AOS.reach","2022-10-11T14:53Z","PRIN.RE.20221011",,"Sample condition ok","PRIN.RE.20221011.POM.2","A00000276955","Sample condition ok","PRIN.RE.20221011.POM.1","A00000276954","2022-10-11T15:27Z",300,200,
