uid,domainID,siteID,namedLocation,sampleID,sampleCode,startDate,collectDate,laboratoryName,analyte,analyteConcentration,analyteUnits,analysisDate,belowDetectionQF,coolerTemp,remarks,shipmentWarmQF,externalLabDataQF,sampleCondition
"f44a7d59-b893-4184-aab6-c35bc5e9a7d5","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240603.FIL","A00000156324","2024-06-03T15:10Z","2024-06-03T15:10Z","Illinois State Water Survey Central Analytical Laboratory","Mn",0.0137,"milligramsPerLiter","2024-06-10",,1.1,,0,,"OK"
"0acccbf3-703d-460a-beee-35ed26a85707","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240603.POM.1","A00000156322","2024-06-03T15:10Z","2024-06-03T15:10Z","SIRFER Lab at University of Utah","TPC",800.6658,"microgramsPerLiter",,,,,-1,,"OK"
"f740f3a1-4d42-4284-b275-619ec3851f53","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240603.FIL.NUT","B00000165767","2024-06-03T15:10Z","2024-06-03T15:10Z","Florida International University","NO3+NO2 - N",0.0705,"milligramsPerLiter","2024-07-01",,-45.0,,0,,"OK"
"887ecf22-d97b-467f-a29b-d2b07d4f9902","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240603.FIL","A00000156324","2024-06-03T15:10Z","2024-06-03T15:10Z","Illinois State Water Survey Central Analytical Laboratory","UV Absorbance (254 nm)",0.1710,"absorbance units","2024-06-04",,1.1,,0,,"OK"
"a8074424-2a79-433e-862f-875eda54d6f3","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240603.FIL","A00000156324","2024-06-03T15:10Z","2024-06-03T15:10Z","Illinois State Water Survey Central Analytical Laboratory","K",0.7450,"milligramsPerLiter","2024-06-10",,1.1,,0,,"OK"
"57b96cf0-6924-4641-95fb-f19ba67f9848","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240603.FIL","A00000156324","2024-06-03T15:10Z","2024-06-03T15:10Z","Illinois State Water Survey Central Analytical Laboratory","SO4",4.0274,"milligramsPerLiter","2024-06-04",,1.1,,0,,"OK"
"dc658002-3cef-4054-a8d9-d7f7ebd9162e","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240603.FIL.NUT","B00000165767","2024-06-03T15:10Z","2024-06-03T15:10Z","Florida International University","TDN",0.3000,"milligramsPerLiter","2024-07-13",,-45.0,,0,,"OK"
"46ffe02f-c298-468a-b438-4c432cd3641b","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240603.FIL.NUT","B00000165767","2024-06-03T15:10Z","2024-06-03T15:10Z","Florida International University","Ortho - P",0.0037,"milligramsPerLiter","2024-07-01",,-45.0,,0,,"OK"
"d4241a14-d94f-4351-a1b6-2f89353d09a8","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240603.RAW.NUT","B00000165768","2024-06-03T15:10Z","2024-06-03T15:10Z","Florida International University","TN",0.3600,"milligramsPerLiter","2024-06-28",,-45.0,,0,,"OK"
"dce5687b-e5e4-4138-9d45-784b30c8eabf","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240603.FIL","A00000156324","2024-06-03T15:10Z","2024-06-03T15:10Z","Illinois State Water Survey Central Analytical Laboratory","Na",13.2975,"milligramsPerLiter","2024-06-10",,1.1,,0,,"OK"
"87a5b139-d616-4066-9328-0447d1cb5da2","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240603.FIL.NUT","B00000165767","2024-06-03T15:10Z","2024-06-03T15:10Z","Florida International University","NH4 - N",0.0220,"milligramsPerLiter","2024-07-01",,-45.0,,0,,"OK"
"33efaeb4-668b-453d-9a80-308c14096ac0","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240603.FIL","A00000156324","2024-06-03T15:10Z","2024-06-03T15:10Z","Illinois State Water Survey Central Analytical Laboratory","F",0.0491,"milligramsPerLiter","2024-06-04",,1.1,,0,,"OK"
"ec09a415-38f0-48f1-97b4-bc49dbc042ae","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240603.FIL","A00000156324","2024-06-03T15:10Z","2024-06-03T15:10Z","Illinois State Water Survey Central Analytical Laboratory","UV Absorbance (280 nm)",0.1328,"absorbance units","2024-06-04",,1.1,,0,,"OK"
"be7dcb3f-a545-4c7a-a052-e40d5716c09f","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240603.FIL","A00000156324","2024-06-03T15:10Z","2024-06-03T15:10Z","Illinois State Water Survey Central Analytical Laboratory","Ca",4.1778,"milligramsPerLiter","2024-06-10",,1.1,,0,,"OK"
"fa55d9be-9803-4d76-9831-9a6c9f1bad56","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240603.FIL","A00000156324","2024-06-03T15:10Z","2024-06-03T15:10Z","Illinois State Water Survey Central Analytical Laboratory","DOC",3.2270,"milligramsPerLiter","2024-06-14",,1.1,,0,,"OK"
"cde4021f-adb4-40c9-845e-0d9be4d47d41","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240603.FIL","A00000156324","2024-06-03T15:10Z","2024-06-03T15:10Z","Illinois State Water Survey Central Analytical Laboratory","Cl",20.2985,"milligramsPerLiter","2024-06-04",,1.1,,0,,"OK"
"07a3a182-2a94-4170-8754-accf4e663ca1","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240603.RAW","A00000156325","2024-06-03T15:10Z","2024-06-03T15:10Z","Illinois State Water Survey Central Analytical Laboratory","TOC",3.5930,"milligramsPerLiter","2024-06-14",,1.1,,0,,"OK"
"2d19e9f7-255b-42ee-812c-215bb11e6479","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240603.FIL","A00000156324","2024-06-03T15:10Z","2024-06-03T15:10Z","Illinois State Water Survey Central Analytical Laboratory","TDS",65.0000,"milligramsPerLiter","2024-06-06",,1.1,,0,,"OK"
"0a0bbecc-1eb1-47fd-aba0-08e5c6009b58","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240603.FIL","A00000156324","2024-06-03T15:10Z","2024-06-03T15:10Z","Illinois State Water Survey Central Analytical Laboratory","Si",4.7716,"milligramsPerLiter","2024-06-10",,1.1,,0,,"OK"
"a544ce8a-08a2-44d8-ab40-fa9bea9c33cb","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240603.FIL.NUT","B00000165767","2024-06-03T15:10Z","2024-06-03T15:10Z","Florida International University","TDP",0.0098,"milligramsPerLiter","2024-07-09",,-45.0,,0,,"OK"
"156b5ff2-3949-4ba7-94d1-e3e64f72dc43","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240603.RAW.NUT","B00000165768","2024-06-03T15:10Z","2024-06-03T15:10Z","Florida International University","TP",0.0209,"milligramsPerLiter","2024-06-24",,-45.0,,0,,"OK"
"c6ea8bb5-c7d7-4958-9e8f-41065514f3c9","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240603.POM.1","A00000156322","2024-06-03T15:10Z","2024-06-03T15:10Z","SIRFER Lab at University of Utah","TPN",63.0915,"microgramsPerLiter",,,,,-1,,"OK"
"2ee494aa-8c16-456d-a01a-d8c9de5a326a","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20240603.FIL","A00000156324","2024-06-03T15:10Z","2024-06-03T15:10Z","Illinois State Water Survey Central Analytical Laboratory","Fe",0.4027,"milligramsPerLiter","2024-06-10",,1.1,,0,,"OK"
