uid,domainID,siteID,namedLocation,sampleID,sampleCode,startDate,collectDate,laboratoryName,analyte,analyteConcentration,analyteUnits,analysisDate,belowDetectionQF,coolerTemp,remarks,shipmentWarmQF,externalLabDataQF,sampleCondition
"7c1425bf-55e7-450d-88cf-ccbc689a6551","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161207.FIL",,"2016-12-07T14:50Z","2016-12-07T14:50Z","EcoCore_CSU","NO3+NO2 - N",0.0310,"milligramsPerLiter",,"BDL",1.4,,0,"formatChange|legacyData","GOOD"
"5dd14fea-0b31-4924-b69f-415564fbe1cf","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161207.RAW",,"2016-12-07T14:50Z","2016-12-07T14:50Z","EcoCore_CSU","specificConductance",121.3000,"microsiemensPerCentimeter",,,1.4,,0,"formatChange|legacyData","GOOD"
"c0cb89c5-a681-4647-8bc3-8c568906cd8d","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161207.FIL",,"2016-12-07T14:50Z","2016-12-07T14:50Z","EcoCore_CSU","UV Absorbance (254 nm)",0.0940,,,,1.4,,0,"formatChange|legacyData","GOOD"
"9e8b79e4-4123-4230-be8c-72fe66933dab","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161207.FIL",,"2016-12-07T14:50Z","2016-12-07T14:50Z","EcoCore_CSU","DOC",2.8700,"milligramsPerLiter",,,1.4,,0,"formatChange|legacyData","GOOD"
"dfd9eeed-e0f4-4f8e-8b2f-6f143ae3db97","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161207.FIL",,"2016-12-07T14:50Z","2016-12-07T14:50Z","EcoCore_CSU","Br",,"milligramsPerLiter",,"ND",1.4,,0,"formatChange|legacyData","GOOD"
"c7df350f-ae26-4b72-8a23-a054dccec660","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161207.FIL",,"2016-12-07T14:50Z","2016-12-07T14:50Z","EcoCore_CSU","Si",4.8400,"milligramsPerLiter",,,1.4,,0,"formatChange|legacyData","GOOD"
"409562d8-0a6e-4ab7-8474-b0a815ff4a8d","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161207.FIL",,"2016-12-07T14:50Z","2016-12-07T14:50Z","EcoCore_CSU","UV Absorbance (280 nm)",0.0663,,,,1.4,,0,"formatChange|legacyData","GOOD"
"e8992a61-613b-4b35-a24c-d7f7f7ae93d2","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161207.PCN",,"2016-12-07T14:50Z","2016-12-07T14:50Z","EcoCore_CSU","TPN",,"microgramsPerLiter",,"ND",1.4,,0,"formatChange|legacyData","GOOD"
"ac0aa9a2-f5ac-4286-9878-1c72af24d7fc","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161207.RAW",,"2016-12-07T14:50Z","2016-12-07T14:50Z","EcoCore_CSU","TOC",3.4010,"milligramsPerLiter",,,1.4,,0,"formatChange|legacyData","GOOD"
"dc380bf6-cda8-4ec5-afc0-4706ab63b059","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161207.FIL",,"2016-12-07T14:50Z","2016-12-07T14:50Z","EcoCore_CSU","SO4",10.4800,"milligramsPerLiter",,,1.4,,0,"formatChange|legacyData","GOOD"
"6aa4bed3-6ba4-4607-9129-999c6e79ec77","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161207.FIL",,"2016-12-07T14:50Z","2016-12-07T14:50Z","EcoCore_CSU","TDS",82.5600,"milligramsPerLiter",,,1.4,,0,"formatChange|legacyData","GOOD"
"5d8deead-a655-411a-a303-b57157a0c23f","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161207.FIL",,"2016-12-07T14:50Z","2016-12-07T14:50Z","EcoCore_CSU","Na",17.4900,"milligramsPerLiter",,,1.4,,0,"formatChange|legacyData","GOOD"
"2bd8a702-0a1c-447a-877d-25f2808f9ddc","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161207.FIL",,"2016-12-07T14:50Z","2016-12-07T14:50Z","EcoCore_CSU","Mn",0.0200,"milligramsPerLiter",,,1.4,,0,"formatChange|legacyData","GOOD"
"5f3911cc-2f72-47e6-a4e3-e248dfa8754f","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161207.FIL",,"2016-12-07T14:50Z","2016-12-07T14:50Z","EcoCore_CSU","TDN",0.1691,"milligramsPerLiter",,,1.4,,0,"formatChange|legacyData","GOOD"
