uid,domainID,siteID,namedLocation,sampleID,sampleCode,startDate,collectDate,laboratoryName,analyte,analyteConcentration,analyteUnits,analysisDate,belowDetectionQF,coolerTemp,remarks,shipmentWarmQF,externalLabDataQF,sampleCondition
"7213e9c8-5a76-43d3-94c5-460093fc6272","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20220308.FIL","A00000153469","2022-03-08T17:31Z","2022-03-08T17:31Z","EcoCore_CSU","Ca",2.1970,"milligramsPerLiter","2022-09-19",,3.5,,0,,"OK"
"cadf96cd-ceef-4cbf-982d-1422bd9237a6","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20220308.FIL.NUT","B00000068866","2022-03-08T17:31Z","2022-03-08T17:31Z","Florida International University","NH4 - N",0.0060,"milligramsPerLiter","2022-04-18",,-1.0,,0,,"OK"
"c3860670-7eb3-4f6c-9536-53d79428706b","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20220308.RAW","A00000153482","2022-03-08T17:31Z","2022-03-08T17:31Z","EcoCore_CSU","TN",0.0415,"milligramsPerLiter","2022-03-21",,3.5,,0,,"OK"
"ff46b974-4e21-468f-a268-8889930f1008","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20220308.FIL","A00000153469","2022-03-08T17:31Z","2022-03-08T17:31Z","EcoCore_CSU","UV Absorbance (280 nm)",0.1005,,"2022-03-09",,3.5,,0,,"OK"
"5dfa375b-8981-424c-bcbe-5f21729e30e8","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20220308.FIL","A00000153469","2022-03-08T17:31Z","2022-03-08T17:31Z","EcoCore_CSU","TDN",0.1605,"milligramsPerLiter","2022-03-28",,3.5,,0,,"OK"
"58561a7a-1c0d-4be3-a278-7a443b367d31","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20220308.FIL","A00000153469","2022-03-08T17:31Z","2022-03-08T17:31Z","EcoCore_CSU","Fe",,"milligramsPerLiter","2022-09-19","ND",3.5,,0,,"OK"
"ba05084f-f9b3-41f8-9a8b-76144780d8fb","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20220308.RAW","A00000153482","2022-03-08T17:31Z","2022-03-08T17:31Z","EcoCore_CSU","TSS",2.0000,"milligramsPerLiter","2022-03-14",,3.5,"TSS vol in ml = 100",0,,"OK"
"39641379-321e-496c-a724-4abc726a61dc","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20220308.FIL","A00000153469","2022-03-08T17:31Z","2022-03-08T17:31Z","EcoCore_CSU","TDS",80.6000,"milligramsPerLiter","2022-03-10",,3.5,,0,,"OK"
"4a1f513d-528c-449b-8d6f-e19caaca4e78","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20220308.FIL","A00000153469","2022-03-08T17:31Z","2022-03-08T17:31Z","EcoCore_CSU","Mn",,"milligramsPerLiter","2022-09-19","ND",3.5,,0,,"OK"
"e8aa1d87-3aca-4fe1-90c9-628030a01e28","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20220308.RAW.NUT","B00000068867","2022-03-08T17:31Z","2022-03-08T17:31Z","Florida International University","TP",0.0104,"milligramsPerLiter","2022-04-27",,-1.0,,0,,"OK"
"76428e9b-862c-4c96-8ef0-64a71643e679","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20220308.FIL","A00000153469","2022-03-08T17:31Z","2022-03-08T17:31Z","EcoCore_CSU","K",0.7630,"milligramsPerLiter","2022-09-19",,3.5,,0,,"OK"
