uid,domainID,siteID,namedLocation,collectDate,parentSampleID,sampleID,replicateNumber,processedDate,processedDateFilters,sampleVolumeFiltered,shipmentTimeRange,filtSampleCond,filtSampleID,filtSampleCode,filtNutSampleCond,filtNutSampleID,filtNutSampleBarcode,rawSampleCond,rawSampleID,rawSampleCode,rawNutSampleCond,rawNutSampleID,rawNutSampleBarcode,pcnSampleCond,pcnSampleID,pcnSampleCode,fieldDataQF,remarks
"1b1b9058-c60a-4ba4-bed2-b2ce0f8a8d6f","D11","PRIN","PRIN.AOS.S2","2018-06-05T14:45Z","PRIN.SS.20180605","PRIN.SS.20180605",1,"2018-06-05T18:23Z","2018-06-05T18:23Z",500.0,,"Sample condition ok","PRIN.SS.20180605.FIL","A00000021637",,,,"Sample condition ok","PRIN.SS.20180605.RAW","A00000021543",,,,"Sample condition ok","PRIN.SS.20180605.PCN","A00000021621",,
"c7edf192-fb84-4216-95bf-e75640376bc0","D11","PRIN","PRIN.AOS.S2","2018-06-07T14:21Z","PRIN.SS.20180607","PRIN.SS.20180607",1,"2018-06-07T16:11Z","2018-06-07T16:11Z",200.0,,"Sample condition ok","PRIN.SS.20180607.FIL","A00000021639",,,,"Sample condition ok","PRIN.SS.20180607.RAW","A00000021541",,,,"Sample condition ok","PRIN.SS.20180607.PCN","A00000021626",,
