uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,elevation,elevationUncertainty,geodeticDatum,altLocation,altLatitude,altLongitude,altCoordinateUncertainty,altGeodeticDatum,collectDate,aquaticSiteType,samplingImpractical,waterChemSamplesCollected,parentSampleID,eventID,samplerType,dissolvedOxygen,dissolvedOxygenSaturation,specificConductance,waterTemp,swcSamplingProtocolVersion,lowerSegmentDepth,upperSegmentDepth,maxDepth,lakeSampleDepth1,lakeSampleDepth2,aCollectedBy,bCollectedBy,remarks,fieldDataQF
"3bd983b6-181b-45a9-8960-a0f233005131","D01","HOPB","HOPB.AOS.S2",42.471741,-72.330664,1.0,10.0,213.6,1.0,"WGS84",,,,,,"2022-02-15T15:18Z","stream",,"Y","HOPB.SS.20220215","HOPB.20220215","Grab",14.87,102.40,116.50,0.00,"NEON.DOC.002905vH",,,,,,"0000-0003-1934-4447","0000-0003-4958-6412",,
"fc5c6fd5-433d-43e4-9de8-df7a8609b992","D01","HOPB","HOPB.AOS.S2",42.471741,-72.330664,1.0,10.0,213.6,1.0,"WGS84",,,,,,"2022-02-22T15:48Z","stream",,"Y","HOPB.SS.20220222","HOPB.20220222","Grab",14.40,101.30,103.10,0.60,"NEON.DOC.002905vH",,,,,,"0000-0003-4958-6412","0000-0003-1933-3182",,
