uid,domainID,siteID,namedLocation,collectDate,parentSampleID,parentSampleCode,isotopePOMRep2SampleCond,isotopePOMRep2SampleID,isotopePOMRep2SampleCode,isotopePOMSampleCond,isotopePOMSampleID,isotopePOMSampleCode,processedDateFilters,sampleVolumeFilteredPOMRep1,sampleVolumeFilteredPOMRep2,fieldDataQF
"420ca643-ebad-4f60-8e0e-c841b172fe67","D02","POSE","POSE.AOS.S2","2018-10-02T13:24Z","POSE.SS.20181002",,"Sample condition ok","POSE.SS.20181002.POM.2","A00000034660","Sample condition ok","POSE.SS.20181002.POM.1","A00000034659","2018-10-02T14:50Z",400,400,
"598a65ad-bcef-4b5d-a6f6-e14936cd873b","D02","POSE","POSE.AOS.S2","2018-10-09T12:52Z","POSE.SS.20181009",,"Sample condition ok","POSE.SS.20181009.POM.2","A00000034669","Sample condition ok","POSE.SS.20181009.POM.1","A00000034668","2018-10-09T14:25Z",350,350,
