uid,domainID,siteID,namedLocation,collectDate,parentSampleID,parentSampleCode,isotopePOMRep2SampleCond,isotopePOMRep2SampleID,isotopePOMRep2SampleCode,isotopePOMSampleCond,isotopePOMSampleID,isotopePOMSampleCode,processedDateFilters,sampleVolumeFilteredPOMRep1,sampleVolumeFilteredPOMRep2,fieldDataQF
"bef6951e-3974-4fa3-8dee-5ded964a2e16","D02","POSE","POSE.AOS.S2","2021-03-02T13:22Z","POSE.SS.20210302",,"Sample condition ok","POSE.SS.20210302.POM.2","A00000162926","Sample condition ok","POSE.SS.20210302.POM.1","A00000162927","2021-03-02T15:01Z",400,400,
"ed32b109-13c3-4dd2-a682-9df141e00a85","D02","POSE","POSE.AOS.S2","2021-03-09T12:56Z","POSE.SS.20210309",,"Other (specified in remarks)","POSE.SS.20210309.POM.2","A00000162948","Other (specified in remarks)","POSE.SS.20210309.POM.1","A00000162949","2021-03-09T14:44Z",600,600,
"2997ebff-b83f-4771-9d75-15c3c8225893","D02","POSE","POSE.AOS.S2","2021-03-16T11:39Z","POSE.SS.20210316",,"Sample condition ok","POSE.SS.20210316.POM.2","A00000162994","Sample condition ok","POSE.SS.20210316.POM.1","A00000162993","2021-03-16T13:28Z",500,500,
"a07da238-0167-4223-bb87-32477651322e","D02","POSE","POSE.AOS.S2","2021-03-23T11:41Z","POSE.SS.20210323",,"Sample condition ok","POSE.SS.20210323.POM.2","A00000163031","Sample condition ok","POSE.SS.20210323.POM.1","A00000163030","2021-03-23T13:21Z",500,500,
"4a472e2c-b209-4e6e-b3f5-0a64737ec8e0","D02","POSE","POSE.AOS.S2","2021-03-23T11:41Z","POSE.SS.20210323",,,,,,,,,,,
"9e484a58-831c-46c0-a060-e6b014e25222","D02","POSE","POSE.AOS.S2","2021-03-23T11:41Z","POSE.SS.20210323",,,,,,,,,,,
"daa697fd-b59e-44a2-9281-262afcc4ee14","D02","POSE","POSE.AOS.S2","2021-03-30T11:48Z","POSE.SS.20210330",,"Sample condition ok","POSE.SS.20210330.POM.2","A00000163106","Sample condition ok","POSE.SS.20210330.POM.1","A00000163108","2021-03-30T13:57Z",389,400,
