uid,domainID,siteID,namedLocation,collectDate,parentSampleID,parentSampleCode,isotopePOMRep2SampleCond,isotopePOMRep2SampleID,isotopePOMRep2SampleCode,isotopePOMSampleCond,isotopePOMSampleID,isotopePOMSampleCode,processedDateFilters,sampleVolumeFilteredPOMRep1,sampleVolumeFilteredPOMRep2,fieldDataQF
"361092dd-2dfb-44eb-ad14-42521b162cad","D19","CARI","CARI.AOS.S2","2020-12-01T20:40Z","CARI.SS.20201201",,,,,,,,,,,
