uid,domainID,siteID,namedLocation,sampleID,sampleCode,startDate,collectDate,laboratoryName,analyte,analyteConcentration,analyteUnits,analysisDate,belowDetectionQF,coolerTemp,remarks,shipmentWarmQF,externalLabDataQF,sampleCondition
"80d9da38-5b04-4617-ace7-b95504d4dca5","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161004.FIL",,"2016-10-04T14:20Z","2016-10-04T14:20Z","EcoCore_CSU","TDS",628.4000,"milligramsPerLiter",,,6.0,,0,"formatChange|legacyData","GOOD"
"b7751a57-f4f3-4c95-9352-3793dcfbfb3e","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161004.FIL",,"2016-10-04T14:20Z","2016-10-04T14:20Z","EcoCore_CSU","Mn",0.0420,"milligramsPerLiter",,,6.0,,0,"formatChange|legacyData","GOOD"
"e2d86d6a-66d6-4b70-b153-226be7d48b6d","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161004.RAW",,"2016-10-04T14:20Z","2016-10-04T14:20Z","EcoCore_CSU","TOC",2.6730,"milligramsPerLiter",,,6.0,,0,"formatChange|legacyData","GOOD"
"7fc6430b-b5e4-4a15-b42a-6518f0554100","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161004.RAW",,"2016-10-04T14:20Z","2016-10-04T14:20Z","EcoCore_CSU","specificConductance",905.1000,"microsiemensPerCentimeter",,,6.0,,0,"formatChange|legacyData","GOOD"
"16a128d6-af83-4251-bd0e-40940ce3beef","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161004.FIL",,"2016-10-04T14:20Z","2016-10-04T14:20Z","EcoCore_CSU","F",0.2400,"milligramsPerLiter",,,6.0,,0,"formatChange|legacyData","GOOD"
"55d724ff-c932-4904-859a-0d6fb4e8cdc5","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161004.FIL",,"2016-10-04T14:20Z","2016-10-04T14:20Z","EcoCore_CSU","Mg",14.5530,"milligramsPerLiter",,,6.0,,0,"formatChange|legacyData","GOOD"
"9a5a3b73-75ae-4157-b40f-e3eddc5aeb42","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161004.FIL",,"2016-10-04T14:20Z","2016-10-04T14:20Z","EcoCore_CSU","NO2 - N",0.0130,"milligramsPerLiter",,"BDL",6.0,,0,"formatChange|legacyData","GOOD"
"7790ec82-851c-47bc-b6e4-23db788654bc","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161004.FIL",,"2016-10-04T14:20Z","2016-10-04T14:20Z","EcoCore_CSU","TDP",0.0020,"milligramsPerLiter",,,6.0,,0,"formatChange|legacyData","GOOD"
"8488ed43-b42e-47cc-baab-7c780077ca7b","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161004.FIL",,"2016-10-04T14:20Z","2016-10-04T14:20Z","EcoCore_CSU","Ortho - P",0.0410,"milligramsPerLiter",,,6.0,,0,"formatChange|legacyData","GOOD"
"669d1217-fdad-4b2e-a5e1-c13fa9cda40d","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161004.FIL",,"2016-10-04T14:20Z","2016-10-04T14:20Z","EcoCore_CSU","Na",50.8620,"milligramsPerLiter",,,6.0,,0,"formatChange|legacyData","GOOD"
"ddcb0183-ce55-4cea-9bfc-af8b615311fa","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161004.FIL",,"2016-10-04T14:20Z","2016-10-04T14:20Z","EcoCore_CSU","Ca",102.6810,"milligramsPerLiter",,,6.0,,0,"formatChange|legacyData","GOOD"
"faa3fa2d-153a-451b-9978-cbdfa1c70cc7","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161004.FIL",,"2016-10-04T14:20Z","2016-10-04T14:20Z","EcoCore_CSU","Fe",0.0120,"milligramsPerLiter",,,6.0,,0,"formatChange|legacyData","GOOD"
"7cacc109-b5ab-4a32-bdb0-1afa75ac7e90","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161004.FIL",,"2016-10-04T14:20Z","2016-10-04T14:20Z","EcoCore_CSU","NO3+NO2 - N",0.1400,"milligramsPerLiter",,,6.0,,0,"formatChange|legacyData","GOOD"
"5bf10a31-10d2-4f6e-a72c-694ddb2ecff1","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161004.FIL",,"2016-10-04T14:20Z","2016-10-04T14:20Z","EcoCore_CSU","Br",0.0080,"milligramsPerLiter",,"BDL",6.0,,0,"formatChange|legacyData","GOOD"
"c02415ea-cda6-4fe9-bf80-655f9a8b9f2f","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.FIL",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","Br",0.0060,"milligramsPerLiter",,"BDL",4.2,,0,"formatChange|legacyData","GOOD"
"fa807653-3016-4a66-92c8-4a5244d089d4","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.FIL",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","Fe",0.1330,"milligramsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
"62e6cb44-94f4-4f1a-9794-f7532b1d5d92","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.FIL",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","DIC",65.3100,"milligramsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
"9bdbb72a-45ac-4706-8975-12ddabb494d0","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.FIL",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","NH4 - N",0.0240,"milligramsPerLiter",,"BDL",4.2,,0,"formatChange|legacyData","GOOD"
"5323a215-e590-47cc-93f7-1456d96889dd","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.RAW",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","TP",0.0480,"milligramsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
"a38b4af9-54f8-4344-b5fb-fbc9f5a4d87f","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.RAW",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","TSS - Dry Mass",400.0000,"microgram",,,4.2,,0,"formatChange|legacyData","GOOD"
"f6c90eb8-fb74-4627-a5bc-d1ca6074fcaf","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.FIL",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","DOC",3.0120,"milligramsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
"cefac813-6f3a-4025-b112-cc8750ed05d5","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.FIL",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","F",0.2400,"milligramsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
"a5bfa8ce-bfc1-4fad-9121-0f97ad8380c1","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.FIL",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","TDN",0.2915,"milligramsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
"3621c30c-e95b-458d-a641-9bc399b1595b","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.RAW",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","TSS",16.4000,"milligramsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
"40c6cb77-37e1-45ee-9745-ea468c8dd348","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.RAW",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","TOC",2.9250,"milligramsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
"7e1096c6-fbe1-4d3a-b8cd-a5c4c1d9d13e","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.FIL",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","Mg",15.1940,"milligramsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
"8a5b6ba7-cae9-43cb-aa3e-70882616b0ce","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.FIL",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","NO3+NO2 - N",0.1190,"milligramsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
"549b98c7-f515-4505-b26a-25029ac4592d","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.FIL",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","Na",52.9540,"milligramsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
"aa9c351e-fb61-4625-8f20-8c9bb81f2f23","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.RAW",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","ANC",9.0600,"milliequivalentsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
"3264bf53-cfae-4c33-9081-dffff6976e50","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.FIL",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","SO4",0.6700,"milligramsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
"89a77cd3-9078-4202-bac0-81be23210248","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.FIL",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","Cl",6.4900,"milligramsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
"445c5fa5-5be4-4abf-b8f0-734886ea0a8b","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.PCN",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","TPN",83.4614,"microgramsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
"af8349ec-c311-430d-badc-8ac5b05cea3f","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.FIL",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","UV Absorbance (280 nm)",0.0471,,,,4.2,,0,"formatChange|legacyData","GOOD"
"42bdb907-cca3-4d7c-a23d-94fafb145a41","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.FIL",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","Ca",108.3250,"milligramsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
"74649d64-491a-4358-9ed1-920f1486189a","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.FIL",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","UV Absorbance (254 nm)",0.0716,,,,4.2,,0,"formatChange|legacyData","GOOD"
"f78b79ae-4180-4f79-8f35-bfc3d15c6a74","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.RAW",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","TN",0.2727,"milligramsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
"5255c78d-5216-47c1-a665-df0a3a949a37","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.FIL",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","TDP",0.0010,"milligramsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
"2dce98d6-4cb2-4724-a4da-5898a61b2b54","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.FIL",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","NO2 - N",0.0130,"milligramsPerLiter",,"BDL",4.2,,0,"formatChange|legacyData","GOOD"
"4bcdb455-1ad0-4979-af68-ca379888cce2","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.FIL",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","Mn",0.0330,"milligramsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
"bae43ae3-6663-4ea9-b8fd-82db03dd7f13","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.FIL",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","TDS",635.4000,"milligramsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
"7ecf9686-fae8-4976-8f89-2d5e62f0c2ce","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.FIL",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","K",2.9610,"milligramsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
"44286805-6b8f-4e80-92aa-a9a360214219","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.RAW",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","specificConductance",915.4000,"microsiemensPerCentimeter",,,4.2,,0,"formatChange|legacyData","GOOD"
"5613aa2d-a11c-499e-87ec-7c5589261a63","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.PCN",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","TPC",306.8171,"microgramsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
"3194947f-6802-4d06-9dd8-a4a1e11c4178","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.FIL",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","Ortho - P",0.1170,"milligramsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
"45fc5e3e-b08e-4202-b534-435484061fc2","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161011.FIL",,"2016-10-11T14:45Z","2016-10-11T14:45Z","EcoCore_CSU","Si",0.5700,"milligramsPerLiter",,,4.2,,0,"formatChange|legacyData","GOOD"
