uid,domainID,siteID,namedLocation,sampleID,sampleCode,startDate,collectDate,laboratoryName,analyte,analyteConcentration,analyteUnits,analysisDate,belowDetectionQF,coolerTemp,remarks,shipmentWarmQF,externalLabDataQF,sampleCondition
"0be8006b-aa1d-441e-99bc-2515fc78c432","D06","KING","KING.AOS.S2","KING.SS.20220711.RAW","A00000347316","2022-07-11T13:58Z","2022-07-11T13:58Z","EcoCore_CSU","TOC",1.2600,"milligramsPerLiter","2022-07-12",,0.2,,0,,"OK"
"6742422a-70a7-4f69-8a65-f0017fa064c6","D06","KING","KING.AOS.S2","KING.SS.20220711.FIL.NUT","B00000085010","2022-07-11T13:58Z","2022-07-11T13:58Z","Florida International University","TDP",0.0224,"milligramsPerLiter","2023-02-24",,-46.0,,0,,"OK"
"45dda570-7b45-48a4-83f9-01b750358c7e","D06","KING","KING.AOS.S2","KING.SS.20220711.FIL.NUT","B00000085010","2022-07-11T13:58Z","2022-07-11T13:58Z","Florida International University","NO3+NO2 - N",0.0359,"milligramsPerLiter","2023-02-21",,-46.0,,0,,"OK"
"c4559f12-e24f-4a2a-9d7a-19b58f99e9e9","D06","KING","KING.AOS.S2","KING.SS.20220711.FIL","A00000347315","2022-07-11T13:58Z","2022-07-11T13:58Z","EcoCore_CSU","DIC",79.8200,"milligramsPerLiter","2022-07-14",,0.2,,0,,"OK"
"b5fd6b06-3255-4e1b-9eb4-3e3ffca5249b","D06","KING","KING.AOS.S2","KING.SS.20220711.FIL","A00000347315","2022-07-11T13:58Z","2022-07-11T13:58Z","EcoCore_CSU","TDS",473.5000,"milligramsPerLiter","2022-07-12",,0.2,,0,,"OK"
"291a512c-92b7-4a99-8d2d-c35e73954336","D06","KING","KING.AOS.S2","KING.SS.20220711.FIL","A00000347315","2022-07-11T13:58Z","2022-07-11T13:58Z","EcoCore_CSU","SO4",25.7460,,"2022-10-25",,0.2,,0,,"OK"
"e5961cb9-68c8-45a7-8257-0113c7de1fc7","D06","KING","KING.AOS.S2","KING.SS.20220711.RAW","A00000347316","2022-07-11T13:58Z","2022-07-11T13:58Z","EcoCore_CSU","TSS",1.0000,"milligramsPerLiter","2022-07-15",,0.2,"TSS vol in ml = 100",0,,"OK"
"ab42f647-74f9-42f1-88a5-4ba6da625b07","D06","KING","KING.AOS.S2","KING.SS.20220711.RAW","A00000347316","2022-07-11T13:58Z","2022-07-11T13:58Z","EcoCore_CSU","TN",0.1271,"milligramsPerLiter","2022-07-12",,0.2,,0,,"OK"
"e1f8fd84-c7cb-45d1-b3b2-6c47e8bff420","D06","KING","KING.AOS.S2","KING.SS.20220711.POM.1","A00000347317","2022-07-11T13:58Z","2022-07-11T13:58Z","SIRFER Lab at University of Utah","TPC",52.4262,"microgramsPerLiter",,,,,-1,,"OK"
"118bc866-e1f9-4d53-9759-a9711ba37a41","D06","KING","KING.AOS.S2","KING.SS.20220711.RAW.NUT","B00000085009","2022-07-11T13:58Z","2022-07-11T13:58Z","Florida International University","TP",0.0213,"milligramsPerLiter","2023-02-08",,-46.0,,0,,"OK"
