uid,domainID,siteID,namedLocation,collectDate,parentSampleID,parentSampleCode,isotopePOMRep2SampleCond,isotopePOMRep2SampleID,isotopePOMRep2SampleCode,isotopePOMSampleCond,isotopePOMSampleID,isotopePOMSampleCode,processedDateFilters,sampleVolumeFilteredPOMRep1,sampleVolumeFilteredPOMRep2,fieldDataQF
"ed394b5a-76ee-45ac-b193-3be6cf6d5bf4","D11","PRIN","PRIN.AOS.S2","2019-11-05T17:00Z","PRIN.SS.20191105",,"Sample condition ok","PRIN.SS.20191105.POM.2","A00000145198","Sample condition ok","PRIN.SS.20191105.POM.1","A00000145197","2019-11-05T19:17Z",350,350,
"eb328bd5-b0b8-4deb-8b41-4a66c80ec1fa","D11","PRIN","PRIN.AOS.S2","2019-11-13T15:45Z","PRIN.SS.20191113",,"Sample condition ok","PRIN.SS.20191113.POM.2","A00000135293","Sample condition ok","PRIN.SS.20191113.POM.1","A00000135294","2019-11-13T18:34Z",200,200,
