uid,domainID,siteID,namedLocation,collectDate,parentSampleID,parentSampleCode,isotopePOMRep2SampleCond,isotopePOMRep2SampleID,isotopePOMRep2SampleCode,isotopePOMSampleCond,isotopePOMSampleID,isotopePOMSampleCode,processedDateFilters,sampleVolumeFilteredPOMRep1,sampleVolumeFilteredPOMRep2,fieldDataQF
"12e817e0-4ff4-4522-b17b-31db99582bf4","D19","CARI","CARI.AOS.S2","2017-10-12T01:00Z","CARI.SS.20171011",,"Sample condition ok","CARI.SS.20171011.POM.2",,"Sample condition ok","CARI.SS.20171011.POM.1",,"2017-10-12T02:30Z",600,600,
"767e304c-c85e-40b4-b27b-7fa6db1cac31","D19","CARI","CARI.AOS.S2","2017-10-17T19:22Z","CARI.SS.20171017",,"Sample condition ok","CARI.SS.20171017.POM.2",,"Sample condition ok","CARI.SS.20171017.POM.1",,,600,600,
