uid,domainID,siteID,namedLocation,collectDate,parentSampleID,sampleID,replicateNumber,processedDate,processedDateFilters,sampleVolumeFiltered,shipmentTimeRange,filtSampleCond,filtSampleID,filtSampleCode,filtNutSampleCond,filtNutSampleID,filtNutSampleBarcode,rawSampleCond,rawSampleID,rawSampleCode,rawNutSampleCond,rawNutSampleID,rawNutSampleBarcode,pcnSampleCond,pcnSampleID,pcnSampleCode,fieldDataQF,remarks
"cf9d05f7-bdfb-45c8-9444-78804ca7a278","D01","HOPB","HOPB.AOS.S2","2020-10-06T12:44Z","HOPB.SS.20201006","HOPB.SS.20201006",1,"2020-10-06T13:35Z","2020-10-06T15:36Z",900.0,"within 24 hours of collection","Sample condition ok","HOPB.SS.20201006.FIL","A00000156908","Sample condition ok","HOPB.SS.20201006.FIL.NUT","B00000029029","Sample condition ok","HOPB.SS.20201006.RAW","A00000156907","Sample condition ok","HOPB.SS.20201006.RAW.NUT","B00000029030",,,,,
"faf542d5-ef3c-4a08-b5f6-8659e36e331a","D01","HOPB","HOPB.AOS.S2","2020-10-20T12:52Z","HOPB.SS.20201020","HOPB.SS.20201020",1,"2020-10-20T15:03Z","2020-10-20T15:03Z",600.0,"within 24 hours of collection","Sample condition ok","HOPB.SS.20201020.FIL","A00000156996","Sample condition ok","HOPB.SS.20201020.FIL.NUT","B00000029129","Sample condition ok","HOPB.SS.20201020.RAW","A00000156997","Sample condition ok","HOPB.SS.20201020.RAW.NUT","B00000029130",,,,,
