uid,domainID,siteID,namedLocation,collectDate,parentSampleID,parentSampleCode,isotopePOMRep2SampleCond,isotopePOMRep2SampleID,isotopePOMRep2SampleCode,isotopePOMSampleCond,isotopePOMSampleID,isotopePOMSampleCode,processedDateFilters,sampleVolumeFilteredPOMRep1,sampleVolumeFilteredPOMRep2,fieldDataQF
"96f938ef-dd4b-4e09-b3aa-d1710ba7b02c","D01","HOPB","HOPB.AOS.S2","2020-10-06T12:44Z","HOPB.SS.20201006",,"Sample condition ok","HOPB.SS.20201006.POM.2","A00000156890","Sample condition ok","HOPB.SS.20201006.POM.1","A00000156891",,900,900,
"11a1ff0b-e740-4d49-acec-e1e6a0513ec2","D01","HOPB","HOPB.AOS.S2","2020-10-20T12:52Z","HOPB.SS.20201020",,"Sample condition ok","HOPB.SS.20201020.POM.2","A00000156973","Sample condition ok","HOPB.SS.20201020.POM.1","A00000156999","2020-10-20T15:03Z",600,600,
