uid,domainID,siteID,namedLocation,sampleID,sampleCode,startDate,collectDate,laboratoryName,analyte,analyteConcentration,analyteUnits,analysisDate,belowDetectionQF,coolerTemp,remarks,shipmentWarmQF,externalLabDataQF,sampleCondition
"8965fd6f-80b7-4d72-929c-b6f7ec4a74b8","D02","POSE","POSE.AOS.S2","POSE.SS.20161004.FIL",,"2016-10-04T13:11Z","2016-10-04T13:11Z","EcoCore_CSU","SO4",12.5400,"milligramsPerLiter",,,5.0,,0,"formatChange|legacyData","GOOD"
"4f2253fb-326b-4abf-9cad-1903b5b4080c","D02","POSE","POSE.AOS.S2","POSE.SS.20161004.FIL",,"2016-10-04T13:11Z","2016-10-04T13:11Z","EcoCore_CSU","DIC",11.0000,"milligramsPerLiter",,,5.0,,0,"formatChange|legacyData","GOOD"
"5574b5ba-bfc8-4c02-a5c1-b502cb825221","D02","POSE","POSE.AOS.S2","POSE.SS.20161004.RAW",,"2016-10-04T13:11Z","2016-10-04T13:11Z","EcoCore_CSU","TP",0.0580,"milligramsPerLiter",,,5.0,,0,"formatChange|legacyData","GOOD"
"9ad487bd-0839-49db-9d6b-a4895174fabe","D02","POSE","POSE.AOS.S2","POSE.SS.20161004.FIL",,"2016-10-04T13:11Z","2016-10-04T13:11Z","EcoCore_CSU","F",0.0005,"milligramsPerLiter",,"BDL",5.0,,0,"formatChange|legacyData","GOOD"
"4b11f173-f916-4a88-8ce0-e2282dd8cff8","D02","POSE","POSE.AOS.S2","POSE.SS.20161004.FIL",,"2016-10-04T13:11Z","2016-10-04T13:11Z","EcoCore_CSU","NO3+NO2 - N",0.2200,"milligramsPerLiter",,,5.0,,0,"formatChange|legacyData","GOOD"
"97afdafb-2a7d-46bd-ad9d-9c1e1464a221","D02","POSE","POSE.AOS.S2","POSE.SS.20161004.FIL",,"2016-10-04T13:11Z","2016-10-04T13:11Z","EcoCore_CSU","K",4.2860,"milligramsPerLiter",,,5.0,,0,"formatChange|legacyData","GOOD"
"5ecdcc64-420b-436f-8301-45c8a89c7afe","D02","POSE","POSE.AOS.S2","POSE.SS.20161004.FIL",,"2016-10-04T13:11Z","2016-10-04T13:11Z","EcoCore_CSU","Mg",4.4410,"milligramsPerLiter",,,5.0,,0,"formatChange|legacyData","GOOD"
"982ca782-b79d-454a-98c8-675cf7b4ff55","D02","POSE","POSE.AOS.S2","POSE.SS.20161004.FIL",,"2016-10-04T13:11Z","2016-10-04T13:11Z","EcoCore_CSU","DOC",2.0950,"milligramsPerLiter",,,5.0,,0,"formatChange|legacyData","GOOD"
"e8ab8292-887c-4d0b-b976-831b1578ac0f","D02","POSE","POSE.AOS.S2","POSE.SS.20161004.PCN",,"2016-10-04T13:11Z","2016-10-04T13:11Z","EcoCore_CSU","TPC",1477.2000,"microgramsPerLiter",,,5.0,,0,"formatChange|legacyData","GOOD"
"a156b08e-7888-4d15-9ab4-2077fbb053e3","D02","POSE","POSE.AOS.S2","POSE.SS.20161004.FIL",,"2016-10-04T13:11Z","2016-10-04T13:11Z","EcoCore_CSU","Ca",12.2100,"milligramsPerLiter",,,5.0,,0,"formatChange|legacyData","GOOD"
"fe4b9b25-2354-482c-a93d-26325c53c5ab","D02","POSE","POSE.AOS.S2","POSE.SS.20161004.FIL",,"2016-10-04T13:11Z","2016-10-04T13:11Z","EcoCore_CSU","TDS",43.2000,"milligramsPerLiter",,,5.0,,0,"formatChange|legacyData","GOOD"
"a8d70186-314c-48d8-a391-a8c218a95a6b","D02","POSE","POSE.AOS.S2","POSE.SS.20161004.FIL",,"2016-10-04T13:11Z","2016-10-04T13:11Z","EcoCore_CSU","UV Absorbance (280 nm)",0.0663,,,,5.0,,0,"formatChange|legacyData","GOOD"
"faa22dc3-7dc8-4ce2-a6d8-21fca5abe164","D02","POSE","POSE.AOS.S2","POSE.SS.20161004.FIL",,"2016-10-04T13:11Z","2016-10-04T13:11Z","EcoCore_CSU","Fe",0.0640,"milligramsPerLiter",,,5.0,,0,"formatChange|legacyData","GOOD"
"aab5a0ff-e402-4763-b507-276512db4838","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.PCN",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","TPN",315.7760,"microgramsPerLiter",,,3.7,,0,"formatChange|legacyData","GOOD"
"f19165f8-fdd6-4129-974e-98f852ae6433","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.RAW",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","TSS",20.5000,"milligramsPerLiter",,,3.7,,0,"formatChange|legacyData","GOOD"
"c33cae72-283d-4116-b50f-4b26d4098d5e","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.FIL",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","Ortho - P",0.0320,"milligramsPerLiter",,,3.7,,0,"formatChange|legacyData","GOOD"
"8641111d-5346-429c-a4b4-21da7f279fdf","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.RAW",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","TOC",10.1000,"milligramsPerLiter",,,3.7,,0,"formatChange|legacyData","GOOD"
"0ce4777d-2b3e-4323-b718-ee77b0ad7046","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.FIL",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","SO4",4.0100,"milligramsPerLiter",,,3.7,,0,"formatChange|legacyData","GOOD"
"a16ccf3c-052b-42c5-bd0f-abcfd9a8e3d0","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.RAW",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","TP",0.0470,"milligramsPerLiter",,,3.7,,0,"formatChange|legacyData","GOOD"
"8ca29cce-a4cc-49f9-8c85-dcb3ed7d82ef","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.RAW",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","ANC",1.2660,"milliequivalentsPerLiter",,,3.7,,0,"formatChange|legacyData","GOOD"
"31663c78-7809-4548-bc34-0d682ab0ebe2","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.FIL",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","NH4 - N",0.0430,"milligramsPerLiter",,"BDL",3.7,,0,"formatChange|legacyData","GOOD"
"a057ea7d-6f44-4233-b9d9-cf348b463912","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.FIL",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","Na",4.1250,"milligramsPerLiter",,,3.7,,0,"formatChange|legacyData","GOOD"
"22620780-9a55-4301-a408-e6b970c27a51","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.RAW",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","specificConductance",110.4000,"microsiemensPerCentimeter",,,3.7,,0,"formatChange|legacyData","GOOD"
"5a8774b9-fe30-4815-984c-d83e5e35a394","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.FIL",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","Br",0.0050,"milligramsPerLiter",,"BDL",3.7,,0,"formatChange|legacyData","GOOD"
"1872b85f-7fe1-4f92-897f-8d2365e3be0b","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.FIL",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","TDS",141.1000,"milligramsPerLiter",,,3.7,,0,"formatChange|legacyData","GOOD"
"797cdd28-d2d7-4d55-b4bf-8828c1207c1c","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.FIL",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","K",0.2580,"milligramsPerLiter",,,3.7,,0,"formatChange|legacyData","GOOD"
"e374849a-fbe4-47aa-94b4-006f460249d1","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.FIL",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","Mn",0.0005,"milligramsPerLiter",,"BDL",3.7,,0,"formatChange|legacyData","GOOD"
"8eae93b8-a2f9-4b32-aeb1-f241c0b105ab","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.FIL",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","F",0.0050,"milligramsPerLiter",,"BDL",3.7,,0,"formatChange|legacyData","GOOD"
"32b98f96-572d-43b3-ab01-9cbd285d15e5","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.FIL",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","NO2 - N",0.0100,"milligramsPerLiter",,"BDL",3.7,,0,"formatChange|legacyData","GOOD"
"1910eb2f-b652-4161-87e0-ec1f36d80b9d","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.FIL",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","TDP",0.0460,"milligramsPerLiter",,,3.7,,0,"formatChange|legacyData","GOOD"
"3c97e940-5a76-4c96-8564-817be24e591a","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.FIL",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","DOC",2.5150,"milligramsPerLiter",,,3.7,,0,"formatChange|legacyData","GOOD"
"df55698a-5d41-42a7-ab6d-9498b7743b7a","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.FIL",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","Si",11.0700,"milligramsPerLiter",,,3.7,,0,"formatChange|legacyData","GOOD"
"5108cda4-bfb5-4c58-a471-cc27dfeddb13","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.FIL",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","NO3+NO2 - N",0.1070,"milligramsPerLiter",,,3.7,,0,"formatChange|legacyData","GOOD"
"2231df1d-5126-4e23-917e-83a166f9e883","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.RAW",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","TN",0.1004,"milligramsPerLiter",,,3.7,,0,"formatChange|legacyData","GOOD"
"ee898499-54e1-4f34-a38f-78712bcfd7db","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.RAW",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","TSS - Dry Mass",500.0000,"microgram",,,3.7,,0,"formatChange|legacyData","GOOD"
"29a30b9a-8dbf-4693-a8c0-602e2b7213fb","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.FIL",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","UV Absorbance (254 nm)",0.0661,,,,3.7,,0,"formatChange|legacyData","GOOD"
"22679873-a804-4ce1-b9cb-e7eb1792e342","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.FIL",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","TDN",0.2631,"milligramsPerLiter",,,3.7,,0,"formatChange|legacyData","GOOD"
"96e8bd66-50fe-40e5-a974-9cdac0640dfe","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.PCN",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","TPC",2202.8800,"microgramsPerLiter",,,3.7,,0,"formatChange|legacyData","GOOD"
"0060f479-59e6-4374-bff1-260b0c878acb","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.FIL",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","Mg",3.9960,"milligramsPerLiter",,,3.7,,0,"formatChange|legacyData","GOOD"
"e647a95e-8b1f-4f31-b206-aa6af8f5dc8a","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.FIL",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","DIC",14.0800,"milligramsPerLiter",,,3.7,,0,"formatChange|legacyData","GOOD"
"af68c4ea-4023-49ec-a864-b54ae1fd0004","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.FIL",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","Cl",2.9200,"milligramsPerLiter",,,3.7,,0,"formatChange|legacyData","GOOD"
"75352476-74c8-47a0-9327-326dc3ac199e","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.FIL",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","UV Absorbance (280 nm)",0.0490,,,,3.7,,0,"formatChange|legacyData","GOOD"
"bd727122-463a-4bba-a19b-737020cc8b86","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.FIL",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","Ca",11.5780,"milligramsPerLiter",,,3.7,,0,"formatChange|legacyData","GOOD"
"d012adc2-f063-4862-83a1-00058e0f50b6","D02","POSE","POSE.AOS.S2","POSE.SS.20161018.FIL",,"2016-10-18T13:13Z","2016-10-18T13:13Z","EcoCore_CSU","Fe",0.1920,"milligramsPerLiter",,,3.7,,0,"formatChange|legacyData","GOOD"
