uid,domainID,siteID,namedLocation,collectDate,parentSampleID,parentSampleCode,isotopePOMRep2SampleCond,isotopePOMRep2SampleID,isotopePOMRep2SampleCode,isotopePOMSampleCond,isotopePOMSampleID,isotopePOMSampleCode,processedDateFilters,sampleVolumeFilteredPOMRep1,sampleVolumeFilteredPOMRep2,fieldDataQF
"752503d9-41a4-4613-b9ac-7a4df379b1ef","D01","HOPB","HOPB.AOS.S2","2024-03-05T15:34Z","HOPB.SS.20240305",,"Sample condition ok","HOPB.SS.20240305.POM.2","A00000156109","Sample condition ok","HOPB.SS.20240305.POM.1","A00000156125","2024-03-05T17:38Z",750,750,
"ceaa5b63-0eb8-410f-bdd6-e4b859e7ae29","D01","HOPB","HOPB.AOS.S2","2024-03-12T15:12Z","HOPB.SS.20240312",,"Sample condition ok","HOPB.SS.20240312.POM.2","A00000156129","Sample condition ok","HOPB.SS.20240312.POM.1","A00000156145","2024-03-12T17:44Z",750,750,
"460c5f99-efd4-4061-8f1a-ad062c694439","D01","HOPB","HOPB.AOS.S2","2024-03-19T14:11Z","HOPB.SS.20240319",,"Sample condition ok","HOPB.SS.20240319.POM.2","A00000156116","Sample condition ok","HOPB.SS.20240319.POM.1","A00000156115","2024-03-19T15:53Z",750,750,
"eade44ef-9eb9-4ea5-b889-3f1388bd3d6e","D01","HOPB","HOPB.AOS.S2","2024-03-27T14:19Z","HOPB.SS.20240327",,"Sample condition ok","HOPB.SS.20240327.POM.2","A00000156133","Sample condition ok","HOPB.SS.20240327.POM.1","A00000156117","2024-03-27T17:00Z",750,750,
