uid,domainID,siteID,namedLocation,collectDate,parentSampleID,sampleID,replicateNumber,processedDate,processedDateFilters,sampleVolumeFiltered,shipmentTimeRange,filtSampleCond,filtSampleID,filtSampleCode,filtNutSampleCond,filtNutSampleID,filtNutSampleBarcode,rawSampleCond,rawSampleID,rawSampleCode,rawNutSampleCond,rawNutSampleID,rawNutSampleBarcode,pcnSampleCond,pcnSampleID,pcnSampleCode,fieldDataQF,remarks
"e231bccd-8f3f-4e9f-a571-6fe4b83b1496","D11","PRIN","PRIN.AOS.S2","2017-11-07T16:07Z","PRIN.SS.20171107","PRIN.SS.20171107",1,"2017-11-07T19:45Z","2017-11-07T19:45Z",500.0,,"Sample condition ok","PRIN.SS.20171107.FIL",,,,,"Sample condition ok","PRIN.SS.20171107.RAW",,,,,"Sample condition ok","PRIN.SS.20171107.PCN",,,
"f088d2d6-3023-4979-9dfb-a4032451c521","D11","PRIN","PRIN.AOS.S2","2017-11-09T19:35Z","PRIN.SS.20171109","PRIN.SS.20171109",1,"2017-11-09T21:45Z","2017-11-09T21:55Z",500.0,,"Sample condition ok","PRIN.SS.20171109.FIL",,,,,"Sample condition ok","PRIN.SS.20171109.RAW",,,,,"Sample condition ok","PRIN.SS.20171109.PCN",,,
