uid,domainID,siteID,namedLocation,sampleID,sampleCode,startDate,collectDate,laboratoryName,analyte,analyteConcentration,analyteUnits,analysisDate,belowDetectionQF,coolerTemp,remarks,shipmentWarmQF,externalLabDataQF,sampleCondition
"3c83728a-7fd9-4a5e-bc77-55673d8ad532","D06","KING","KING.AOS.S2","KING.SS.20170502.FIL",,"2017-05-02T16:31Z","2017-05-02T16:31Z","EcoCore_CSU","TDP",0.0165,"milligramsPerLiter",,,2.4,,0,"formatChange|legacyData","GOOD"
"d6361f5e-a9d0-47df-84e5-3c1fde62e49c","D06","KING","KING.AOS.S2","KING.SS.20170502.FIL",,"2017-05-02T16:31Z","2017-05-02T16:31Z","EcoCore_CSU","Ca",101.0200,"milligramsPerLiter",,,2.4,,0,"formatChange|legacyData","GOOD"
"02e97201-6672-44fa-a421-e5daa42ef4b1","D06","KING","KING.AOS.S2","KING.SS.20170502.FIL",,"2017-05-02T16:31Z","2017-05-02T16:31Z","EcoCore_CSU","NO3+NO2 - N",0.0300,"milligramsPerLiter",,"BDL",2.4,,0,"formatChange|legacyData","GOOD"
"1b708090-a621-42df-be89-279ff0946e27","D06","KING","KING.AOS.S2","KING.SS.20170502.FIL",,"2017-05-02T16:31Z","2017-05-02T16:31Z","EcoCore_CSU","Mn",0.0007,"milligramsPerLiter",,"BDL",2.4,,0,"formatChange|legacyData","GOOD"
"450e303d-1228-43c9-b1e1-2117cc947eb2","D06","KING","KING.AOS.S2","KING.SS.20170502.FIL",,"2017-05-02T16:31Z","2017-05-02T16:31Z","EcoCore_CSU","Cl",12.5690,"milligramsPerLiter",,,2.4,,0,"formatChange|legacyData","GOOD"
"cb1e26e5-1896-4b1f-ac4b-939e9dda5402","D06","KING","KING.AOS.S2","KING.SS.20170502.PCN",,"2017-05-02T16:31Z","2017-05-02T16:31Z","EcoCore_CSU","TPN",116.0513,"microgramsPerLiter",,,2.4,,0,"formatChange|legacyData","GOOD"
"aaa52df1-fa1e-4a50-923c-cbeef0d60afb","D06","KING","KING.AOS.S2","KING.SS.20170502.PCN",,"2017-05-02T16:31Z","2017-05-02T16:31Z","EcoCore_CSU","TPC",222.0840,"microgramsPerLiter",,,2.4,,0,"formatChange|legacyData","GOOD"
"3ade25a4-9e5e-4fe0-86e3-86d960516932","D06","KING","KING.AOS.S2","KING.SS.20170502.FIL",,"2017-05-02T16:31Z","2017-05-02T16:31Z","EcoCore_CSU","Fe",0.0018,"milligramsPerLiter",,,2.4,,0,"formatChange|legacyData","GOOD"
"9203e48e-e4e4-4ce3-8689-0c434befe01e","D06","KING","KING.AOS.S2","KING.SS.20170502.FIL",,"2017-05-02T16:31Z","2017-05-02T16:31Z","EcoCore_CSU","DIC",74.9700,"milligramsPerLiter",,,2.4,,0,"formatChange|legacyData","GOOD"
"9bd344e3-b5e0-44b4-9dc5-2a48bfef8298","D06","KING","KING.AOS.S2","KING.SS.20170502.RAW",,"2017-05-02T16:31Z","2017-05-02T16:31Z","EcoCore_CSU","ANC",1.6520,"milliequivalentsPerLiter",,,2.4,,0,"formatChange|legacyData","GOOD"
"c9feb69f-cc71-41e4-8e46-e253683e144a","D06","KING","KING.AOS.S2","KING.SS.20170502.RAW",,"2017-05-02T16:31Z","2017-05-02T16:31Z","EcoCore_CSU","TN",0.0013,"milligramsPerLiter",,"BDL",2.4,,0,"formatChange|legacyData","GOOD"
"b630ad68-722e-4921-932f-57b0bfbcff3d","D06","KING","KING.AOS.S2","KING.SS.20170502.FIL",,"2017-05-02T16:31Z","2017-05-02T16:31Z","EcoCore_CSU","Ortho - P",0.0150,"milligramsPerLiter",,"BDL",2.4,,0,"formatChange|legacyData","GOOD"
"9912ee46-7e1a-4e45-9166-72d25594d1b4","D06","KING","KING.AOS.S2","KING.SS.20170502.FIL",,"2017-05-02T16:31Z","2017-05-02T16:31Z","EcoCore_CSU","TDN",0.2155,"milligramsPerLiter",,,2.4,,0,"formatChange|legacyData","GOOD"
"7c305b65-94e3-49be-9307-cdaaccd87339","D06","KING","KING.AOS.S2","KING.SS.20170502.RAW",,"2017-05-02T16:31Z","2017-05-02T16:31Z","EcoCore_CSU","TSS",,"milligramsPerLiter",,"ND",2.4,,0,"formatChange|legacyData","GOOD"
"322cd518-5ee7-43af-bd6a-d9b247774d0e","D06","KING","KING.AOS.S2","KING.SS.20170502.FIL",,"2017-05-02T16:31Z","2017-05-02T16:31Z","EcoCore_CSU","TDS",703.2400,"milligramsPerLiter",,,2.4,,0,"formatChange|legacyData","GOOD"
"3c7de0c4-1cab-47f9-9e29-9b343ecb4eff","D06","KING","KING.AOS.S2","KING.SS.20170502.FIL",,"2017-05-02T16:31Z","2017-05-02T16:31Z","EcoCore_CSU","UV Absorbance (280 nm)",0.0105,,,,2.4,,0,"formatChange|legacyData","GOOD"
"808bd435-8ae1-4edf-aa24-46daa781efa2","D06","KING","KING.AOS.S2","KING.SS.20170502.RAW",,"2017-05-02T16:31Z","2017-05-02T16:31Z","EcoCore_CSU","TSS - Dry Mass",,"microgram",,"ND",2.4,,0,"formatChange|legacyData","GOOD"
"f5609f71-765d-4b73-9b96-3c1527880acb","D06","KING","KING.AOS.S2","KING.SS.20170502.FIL",,"2017-05-02T16:31Z","2017-05-02T16:31Z","EcoCore_CSU","NH4 - N",0.0410,"milligramsPerLiter",,"BDL",2.4,,0,"formatChange|legacyData","GOOD"
"bfb52b05-2f43-4336-a19b-ea5ae39fe7f7","D06","KING","KING.AOS.S2","KING.SS.20170502.FIL",,"2017-05-02T16:31Z","2017-05-02T16:31Z","EcoCore_CSU","Mg",19.1960,"milligramsPerLiter",,,2.4,,0,"formatChange|legacyData","GOOD"
