uid,domainID,siteID,namedLocation,sampleID,sampleCode,startDate,collectDate,laboratoryName,analyte,analyteConcentration,analyteUnits,analysisDate,belowDetectionQF,coolerTemp,remarks,shipmentWarmQF,externalLabDataQF,sampleCondition
"ae35f4bd-e271-410e-a3f3-6c7e9b24accb","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161117.FIL",,"2016-11-17T14:40Z","2016-11-17T14:40Z","EcoCore_CSU","Br",0.5940,"milligramsPerLiter",,,5.9,,0,"formatChange|legacyData","GOOD"
"a20edeae-b2cb-4c7f-9385-a2ca2567f7d0","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161117.RAW",,"2016-11-17T14:40Z","2016-11-17T14:40Z","EcoCore_CSU","TSS",0.0500,"milligramsPerLiter",,"BDL",5.9,,0,"formatChange|legacyData","GOOD"
"df927a73-786d-4f8a-b23e-c2d73902ef61","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161117.FIL",,"2016-11-17T14:40Z","2016-11-17T14:40Z","EcoCore_CSU","Ortho - P",0.0510,"milligramsPerLiter",,,5.9,,0,"formatChange|legacyData","GOOD"
"734e4b4e-da44-48fe-b0c6-a3f8dce03832","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161117.FIL",,"2016-11-17T14:40Z","2016-11-17T14:40Z","EcoCore_CSU","Na",17.1700,"milligramsPerLiter",,,5.9,,0,"formatChange|legacyData","GOOD"
"6026bd2d-3963-462d-a710-849537d97bac","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161117.FIL",,"2016-11-17T14:40Z","2016-11-17T14:40Z","EcoCore_CSU","Fe",0.7230,"milligramsPerLiter",,,5.9,,0,"formatChange|legacyData","GOOD"
"469080b8-1b30-47fe-9327-8abca90a6405","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161117.FIL",,"2016-11-17T14:40Z","2016-11-17T14:40Z","EcoCore_CSU","DIC",2.3520,"milligramsPerLiter",,,5.9,,0,"formatChange|legacyData","GOOD"
"217cf42a-9887-46a1-bc68-a3bf54d0aa4e","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161117.RAW",,"2016-11-17T14:40Z","2016-11-17T14:40Z","EcoCore_CSU","TSS - Dry Mass",0.0500,"microgram",,"BDL",5.9,,0,"formatChange|legacyData","GOOD"
"9a3eaefe-ad11-4cf6-a58e-21aabd40371b","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161117.RAW",,"2016-11-17T14:40Z","2016-11-17T14:40Z","EcoCore_CSU","specificConductance",111.7000,"microsiemensPerCentimeter",,,5.9,,0,"formatChange|legacyData","GOOD"
"3704184b-f2d4-42ed-ae3f-4117c6fa85f2","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161117.RAW",,"2016-11-17T14:40Z","2016-11-17T14:40Z","EcoCore_CSU","TN",0.1322,"milligramsPerLiter",,,5.9,,0,"formatChange|legacyData","GOOD"
"eb6ce31e-f984-4c88-b027-df212d70c892","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161117.FIL",,"2016-11-17T14:40Z","2016-11-17T14:40Z","EcoCore_CSU","NO2 - N",0.0080,"milligramsPerLiter",,"BDL",5.9,,0,"formatChange|legacyData","GOOD"
"8cc69e5e-8c5e-4dee-a237-83e533a1bd06","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161117.FIL",,"2016-11-17T14:40Z","2016-11-17T14:40Z","EcoCore_CSU","NH4 - N",0.1100,"milligramsPerLiter",,,5.9,,0,"formatChange|legacyData","GOOD"
"eca00cce-bbe9-47d8-b551-27d74773bc79","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161117.RAW",,"2016-11-17T14:40Z","2016-11-17T14:40Z","EcoCore_CSU","TP",0.0050,"milligramsPerLiter",,,5.9,,0,"formatChange|legacyData","GOOD"
"9cb533f0-2764-469c-ae4c-8296818fc583","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161117.FIL",,"2016-11-17T14:40Z","2016-11-17T14:40Z","EcoCore_CSU","K",1.3050,"milligramsPerLiter",,,5.9,,0,"formatChange|legacyData","GOOD"
"610b224d-e439-49ff-aaf0-e7208863e823","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161117.FIL",,"2016-11-17T14:40Z","2016-11-17T14:40Z","EcoCore_CSU","F",0.0050,"milligramsPerLiter",,"BDL",5.9,,0,"formatChange|legacyData","GOOD"
"a392dd6b-4173-476e-9f04-a51bad7ccc27","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161117.FIL",,"2016-11-17T14:40Z","2016-11-17T14:40Z","EcoCore_CSU","NO3+NO2 - N",0.0060,"milligramsPerLiter",,"BDL",5.9,,0,"formatChange|legacyData","GOOD"
"ad4c1afc-4330-46b3-b6a8-4587eb820e50","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161117.FIL",,"2016-11-17T14:40Z","2016-11-17T14:40Z","EcoCore_CSU","Mn",0.0180,"milligramsPerLiter",,,5.9,,0,"formatChange|legacyData","GOOD"
"b82dab05-21bf-4dbb-8814-61653353fda3","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161117.FIL",,"2016-11-17T14:40Z","2016-11-17T14:40Z","EcoCore_CSU","SO4",39.8000,"milligramsPerLiter",,,5.9,,0,"formatChange|legacyData","GOOD"
"ffb03b20-0fa0-48a1-87c6-5a62adeddedb","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161117.FIL",,"2016-11-17T14:40Z","2016-11-17T14:40Z","EcoCore_CSU","TDN",0.1359,"milligramsPerLiter",,,5.9,,0,"formatChange|legacyData","GOOD"
"7c895812-f2a3-43e8-9877-ce0244a8a834","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161117.RAW",,"2016-11-17T14:40Z","2016-11-17T14:40Z","EcoCore_CSU","ANC",0.2500,"milliequivalentsPerLiter",,,5.9,,0,"formatChange|legacyData","GOOD"
"5d5e864d-c72e-413f-a63e-92e3e1c0c291","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161117.FIL",,"2016-11-17T14:40Z","2016-11-17T14:40Z","EcoCore_CSU","DOC",4.3330,"milligramsPerLiter",,,5.9,,0,"formatChange|legacyData","GOOD"
"5418c9b9-2206-4570-af42-3a9be8b76a11","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161117.FIL",,"2016-11-17T14:40Z","2016-11-17T14:40Z","EcoCore_CSU","TDP",0.0030,"milligramsPerLiter",,,5.9,,0,"formatChange|legacyData","GOOD"
"298b93c3-cc63-4b6e-9caf-06b7d1ebe4af","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161117.FIL",,"2016-11-17T14:40Z","2016-11-17T14:40Z","EcoCore_CSU","Mg",0.5820,"milligramsPerLiter",,,5.9,,0,"formatChange|legacyData","GOOD"
"e753c21a-9235-4557-b187-d0fc3117aca8","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20161117.PCN",,"2016-11-17T14:40Z","2016-11-17T14:40Z","EcoCore_CSU","TPC",540.9196,"microgramsPerLiter",,,5.9,,0,"formatChange|legacyData","GOOD"
