uid,domainID,siteID,namedLocation,sampleID,sampleCode,startDate,collectDate,laboratoryName,analyte,analyteConcentration,analyteUnits,analysisDate,belowDetectionQF,coolerTemp,remarks,shipmentWarmQF,externalLabDataQF,sampleCondition
"7c5c94ed-534d-4417-bfe3-975ecacf40cf","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.RAW","A00000291651","2022-02-01T17:57Z","2022-02-01T17:57Z","EcoCore_CSU","TN",0.1136,"milligramsPerLiter",,,5.5,,0,,"OK"
"32cacbb6-4f8b-4b37-ab50-1ac9d739b855","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.FIL.NUT","B00000055201","2022-02-01T17:57Z","2022-02-01T17:57Z","Florida International University","TDP",0.0158,"milligramsPerLiter","2022-03-18",,-1.0,,0,,"OK"
"2d1aca8c-95e4-43b2-af99-47da419bc2b2","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.FIL","A00000291650","2022-02-01T17:57Z","2022-02-01T17:57Z","EcoCore_CSU","Fe",,"milligramsPerLiter","2022-09-22","ND",5.5,,0,,"OK"
"f90bc14d-dc5c-4c2f-8e78-97c044a98075","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.FIL","A00000291650","2022-02-01T17:57Z","2022-02-01T17:57Z","EcoCore_CSU","DIC",2.9800,"milligramsPerLiter",,,5.5,,0,,"OK"
"ffbef206-5588-4784-86ab-71703230647b","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.FIL.NUT","B00000055201","2022-02-01T17:57Z","2022-02-01T17:57Z","Florida International University","Ortho - P",0.0059,"milligramsPerLiter","2022-03-09",,-1.0,,0,,"OK"
"e78e1428-3025-4af8-915e-24cee4292f4c","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.FIL","A00000291650","2022-02-01T17:57Z","2022-02-01T17:57Z","EcoCore_CSU","TDN",,"milligramsPerLiter",,"ND",5.5,,0,,"OK"
"b543cd54-2d48-4b1d-8410-a606fac6706f","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.FIL","A00000291650","2022-02-01T17:57Z","2022-02-01T17:57Z","EcoCore_CSU","Na",1.3460,"milligramsPerLiter","2022-09-22",,5.5,,0,,"OK"
"4f8b78e0-cdeb-491c-8da3-6a67475b3c83","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.FIL","A00000291650","2022-02-01T17:57Z","2022-02-01T17:57Z","EcoCore_CSU","Cl",0.6271,"milligramsPerLiter","2022-02-21",,5.5,,0,,"OK"
"9d4970cd-8d18-4014-becd-634145325b5f","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.FIL","A00000291650","2022-02-01T17:57Z","2022-02-01T17:57Z","EcoCore_CSU","F",,"milligramsPerLiter","2022-02-21","ND",5.5,,0,,"OK"
"c39d2b36-d0e1-41d7-9056-457e3e9fd22a","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.FIL","A00000291650","2022-02-01T17:57Z","2022-02-01T17:57Z","EcoCore_CSU","K",0.5390,"milligramsPerLiter","2022-09-22",,5.5,,0,,"OK"
"1f5f8c9d-67bc-4c3f-8fc1-39f1a0fae45f","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.RAW","A00000291651","2022-02-01T17:57Z","2022-02-01T17:57Z","EcoCore_CSU","TOC",1.1240,"milligramsPerLiter",,,5.5,,0,,"OK"
"1e436195-6b95-4ad1-ae69-db32f1ac3774","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.FIL.NUT","B00000055201","2022-02-01T17:57Z","2022-02-01T17:57Z","Florida International University","NO2 - N",0.0026,"milligramsPerLiter","2022-03-09",,-1.0,,0,,"OK"
"fa24c82f-3b81-4dbf-a7c7-bf497192655c","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.FIL","A00000291650","2022-02-01T17:57Z","2022-02-01T17:57Z","EcoCore_CSU","TDS",19.8300,"milligramsPerLiter","2022-02-03",,5.5,,0,,"OK"
"2025a93d-7cc6-45c9-8ac4-533f9300f196","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.FIL","A00000291650","2022-02-01T17:57Z","2022-02-01T17:57Z","EcoCore_CSU","SO4",0.2310,"milligramsPerLiter","2022-02-21",,5.5,,0,,"OK"
"a740ec74-2644-4a20-89e6-30fde15b3f22","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.RAW.NUT","B00000055200","2022-02-01T17:57Z","2022-02-01T17:57Z","Florida International University","TP",0.0074,"milligramsPerLiter","2022-03-17",,-1.0,,0,,"OK"
"4c4e7c57-4b4c-4301-b6fa-f8436b66020c","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.FIL","A00000291650","2022-02-01T17:57Z","2022-02-01T17:57Z","EcoCore_CSU","UV Absorbance (254 nm)",0.0131,,,,5.5,,0,,"OK"
"3d879874-9388-4743-a76c-4ac0982dd177","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.FIL","A00000291650","2022-02-01T17:57Z","2022-02-01T17:57Z","EcoCore_CSU","Br",,"milligramsPerLiter","2022-02-21","ND",5.5,,0,,"OK"
"07c70aa1-9b8f-4361-91dd-d50898c73eb5","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.FIL","A00000291650","2022-02-01T17:57Z","2022-02-01T17:57Z","EcoCore_CSU","Ca",1.7060,"milligramsPerLiter","2022-09-22",,5.5,,0,,"OK"
"03033b7f-ba78-472a-9986-53a2953b535d","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.FIL","A00000291650","2022-02-01T17:57Z","2022-02-01T17:57Z","EcoCore_CSU","UV Absorbance (280 nm)",0.0102,,,,5.5,,0,,"OK"
"2cf325d8-0447-43c3-ae52-38d732ea70d3","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.POM.1","A00000291654","2022-02-01T17:57Z","2022-02-01T17:57Z","SIRFER Lab at University of Utah","TPN",4.4181,"microgramsPerLiter",,,,,-1,,"OK"
"09f168c8-7a90-4ff4-ba2a-083ea01577ec","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.FIL","A00000291650","2022-02-01T17:57Z","2022-02-01T17:57Z","EcoCore_CSU","Mg",0.2430,"milligramsPerLiter","2022-09-22",,5.5,,0,,"OK"
"c9f706f2-ec5b-4492-b497-8279498aef73","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.FIL","A00000291650","2022-02-01T17:57Z","2022-02-01T17:57Z","EcoCore_CSU","Mn",,"milligramsPerLiter","2022-09-22","ND",5.5,,0,,"OK"
"13f57d81-9913-474d-9d9e-32d7f25a5f22","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.FIL","A00000291650","2022-02-01T17:57Z","2022-02-01T17:57Z","EcoCore_CSU","DOC",1.0920,"milligramsPerLiter",,,5.5,,0,,"OK"
"c50faab9-c401-42b7-9132-f0670cd94bb8","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.RAW","A00000291651","2022-02-01T17:57Z","2022-02-01T17:57Z","EcoCore_CSU","TSS",3.0000,"milligramsPerLiter",,,5.5,"TSS vol in ml = 100",0,,"OK"
"38283a9f-038a-4728-8909-2cbf3421d30e","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.FIL.NUT","B00000055201","2022-02-01T17:57Z","2022-02-01T17:57Z","Florida International University","NH4 - N",0.0004,"milligramsPerLiter","2022-03-09","BDL",-1.0,,0,,"OK"
"23ed880c-fe13-45c4-a842-f6ddced78f83","D16","MCRA","MCRA.AOS.S2","MCRA.SS.20220201.POM.1","A00000291654","2022-02-01T17:57Z","2022-02-01T17:57Z","SIRFER Lab at University of Utah","TPC",100.6882,"microgramsPerLiter",,,,,-1,,"OK"
