uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,elevation,elevationUncertainty,geodeticDatum,altLocation,altLatitude,altLongitude,altCoordinateUncertainty,altGeodeticDatum,collectDate,aquaticSiteType,samplingImpractical,waterChemSamplesCollected,parentSampleID,eventID,samplerType,dissolvedOxygen,dissolvedOxygenSaturation,specificConductance,waterTemp,swcSamplingProtocolVersion,lowerSegmentDepth,upperSegmentDepth,maxDepth,lakeSampleDepth1,lakeSampleDepth2,aCollectedBy,bCollectedBy,remarks,fieldDataQF
"bbbb03b9-1301-4b05-94d0-80793cde585d","D01","HOPB","HOPB.AOS.S2",42.471741,-72.330664,1.0,10.0,213.6,1.0,"WGS84",,,,,,"2022-06-01T13:33Z","stream",,"Y","HOPB.SS.20220601","HOPB.20220601","Grab",8.84,92.20,115.00,16.30,"NEON.DOC.002905vH",,,,,,"0000-0003-4647-8125","0000-0003-4647-8125",,
"6665f9a2-341a-46b7-ba00-bc1bc31fdf6f","D01","HOPB","HOPB.AOS.S2",42.471741,-72.330664,1.0,10.0,213.6,1.0,"WGS84",,,,,,"2022-06-21T14:40Z","stream",,"Y","HOPB.SS.20220621","HOPB.20220621","Grab",9.44,94.50,118.50,14.90,"NEON.DOC.002905vH",,,,,,"0000-0003-4958-6412","0000-0003-4958-6412",,
