uid,domainID,siteID,namedLocation,collectDate,parentSampleID,parentSampleCode,isotopePOMRep2SampleCond,isotopePOMRep2SampleID,isotopePOMRep2SampleCode,isotopePOMSampleCond,isotopePOMSampleID,isotopePOMSampleCode,processedDateFilters,sampleVolumeFilteredPOMRep1,sampleVolumeFilteredPOMRep2,fieldDataQF
"4b1dc9be-1874-4b72-b42a-d701539e92c1","D06","KING","KING.AOS.S2","2022-10-12T14:30Z","KING.SS.20221012",,"Sample condition ok","KING.SS.20221012.POM.2","A00000348635","Sample condition ok","KING.SS.20221012.POM.1","A00000348634","2022-10-12T15:55Z",1115,1115,
