uid,domainID,siteID,namedLocation,sampleID,sampleCode,startDate,collectDate,laboratoryName,analyte,analyteConcentration,analyteUnits,analysisDate,belowDetectionQF,coolerTemp,remarks,shipmentWarmQF,externalLabDataQF,sampleCondition
"21400104-c3f9-48bc-94c8-d970eeca927d","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.FIL.2","A00000306653","2022-01-18T20:17Z","2022-01-18T20:17Z","EcoCore_CSU","F",0.0443,"milligramsPerLiter","2022-02-14",,0.3,,0,,"OK"
"98ebe9a2-8f52-4e16-95ee-d57b49c1daf2","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.FIL.2","A00000306653","2022-01-18T20:17Z","2022-01-18T20:17Z","EcoCore_CSU","TDN",0.4329,"milligramsPerLiter",,,0.3,,0,,"OK"
"86b23ffc-36c4-4e42-9c24-6044c71007a1","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.FIL.2","A00000306653","2022-01-18T20:17Z","2022-01-18T20:17Z","EcoCore_CSU","UV Absorbance (280 nm)",0.0316,,,,0.3,,0,,"OK"
"5a596a1d-25ab-4d19-ac12-1e6b54003bf6","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.FIL","A00000305288","2022-01-18T20:17Z","2022-01-18T20:17Z","EcoCore_CSU","Ca",15.1600,"milligramsPerLiter","2022-09-22",,0.3,,0,,"OK"
"c6075f18-c4cd-49f0-98b0-adb6eebdd576","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.FIL","A00000305288","2022-01-18T20:17Z","2022-01-18T20:17Z","EcoCore_CSU","K",0.8560,"milligramsPerLiter","2022-09-22",,0.3,,0,,"OK"
"8e7c99c5-5b9c-4d1e-9639-23f0484a3b6b","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.FIL.NUT","B00000127619","2022-01-18T20:17Z","2022-01-18T20:17Z","Florida International University","Ortho - P",0.0007,"milligramsPerLiter","2022-03-01","BDL",-1.0,,0,,"OK"
"56dd673f-903d-44cd-8833-dea4f4b75ec8","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.RAW.2","A00000306622","2022-01-18T20:17Z","2022-01-18T20:17Z","EcoCore_CSU","TSS",0.0500,"milligramsPerLiter",,"BDL",0.3,"TSS vol in ml = 100",0,,"OK"
"1aa8ea4c-95a8-45dd-bcfb-4239f9bc00e7","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.RAW","A00000306638","2022-01-18T20:17Z","2022-01-18T20:17Z","EcoCore_CSU","TOC",2.1090,"milligramsPerLiter",,,0.3,,0,,"OK"
"e6e28b3e-d071-4d33-808b-68882245f677","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.FIL.2","A00000306653","2022-01-18T20:17Z","2022-01-18T20:17Z","EcoCore_CSU","Br",,"milligramsPerLiter","2022-02-14","ND",0.3,,0,,"OK"
"80d4d69a-ed56-4d26-9f50-58081c618ebb","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.FIL.NUT.3","B00000127617","2022-01-18T20:17Z","2022-01-18T20:17Z","Florida International University","NO3+NO2 - N",0.3843,"milligramsPerLiter","2022-03-02",,-1.0,,0,,"OK"
"67e685d1-aeb0-41f8-9169-449c5e5cf6a0","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.POM.1","A00000308811","2022-01-18T20:17Z","2022-01-18T20:17Z","SIRFER Lab at University of Utah","TPN",14.8878,"microgramsPerLiter",,,,,-1,,"OK"
"92c8fc43-6daa-4124-be5c-f83005834d90","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.FIL","A00000305288","2022-01-18T20:17Z","2022-01-18T20:17Z","EcoCore_CSU","Si",4.9400,"milligramsPerLiter","2022-09-22",,0.3,,0,,"OK"
"f67dcb21-962b-4481-a499-de669085c2ca","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.FIL.NUT","B00000127619","2022-01-18T20:17Z","2022-01-18T20:17Z","Florida International University","NO2 - N",0.0049,"milligramsPerLiter","2022-03-01",,-1.0,,0,,"OK"
"20b82809-c235-4d63-aa0c-0fb3fa342e79","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.FIL.NUT.3","B00000127617","2022-01-18T20:17Z","2022-01-18T20:17Z","Florida International University","NO2 - N",0.0033,"milligramsPerLiter","2022-03-01",,-1.0,,0,,"OK"
"79c0a2aa-68a6-4f07-bc04-07faa0b029d0","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.FIL","A00000305288","2022-01-18T20:17Z","2022-01-18T20:17Z","EcoCore_CSU","Mg",3.2680,"milligramsPerLiter","2022-09-22",,0.3,,0,,"OK"
"02095c81-df52-4785-9185-a7247ea35330","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.FIL.2","A00000306653","2022-01-18T20:17Z","2022-01-18T20:17Z","EcoCore_CSU","Mn",,"milligramsPerLiter","2022-09-22","ND",0.3,,0,,"OK"
"d214995c-196a-4108-9eb8-0ad7ae9c1d1b","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.FIL.2","A00000306653","2022-01-18T20:17Z","2022-01-18T20:17Z","EcoCore_CSU","Si",5.0280,"milligramsPerLiter","2022-09-22",,0.3,,0,,"OK"
"4adb5263-038a-4ea1-bc54-1a440e9432d2","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.FIL.2","A00000306653","2022-01-18T20:17Z","2022-01-18T20:17Z","EcoCore_CSU","UV Absorbance (254 nm)",0.0461,,,,0.3,,0,,"OK"
"e58ff8ff-7a4a-49da-96dc-c038c95728f5","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.POM.1","A00000308811","2022-01-18T20:17Z","2022-01-18T20:17Z","SIRFER Lab at University of Utah","TPC",223.3041,"microgramsPerLiter",,,,,-1,,"OK"
"57f6fa24-59d1-4f7e-b59c-5a1cdb1a8fff","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.FIL.NUT.2","B00000127618","2022-01-18T20:17Z","2022-01-18T20:17Z","Florida International University","Ortho - P",0.0001,"milligramsPerLiter","2022-03-01","BDL",-1.0,,0,,"OK"
"caee4608-efd3-4fc8-8583-1c53166a2791","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.FIL.3","A00000305289","2022-01-18T20:17Z","2022-01-18T20:17Z","EcoCore_CSU","TDN",0.5186,"milligramsPerLiter",,,0.4,,0,,"OK"
"94ecaac3-2e74-48e5-a21f-e254b200bb62","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.FIL.NUT.3","B00000127617","2022-01-18T20:17Z","2022-01-18T20:17Z","Florida International University","TDP",0.0052,"milligramsPerLiter","2022-03-16",,-1.0,,0,,"OK"
"0ed30ed2-57da-4f2e-bae7-dfc170fc4312","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.FIL.2","A00000306653","2022-01-18T20:17Z","2022-01-18T20:17Z","EcoCore_CSU","Na",1.4800,"milligramsPerLiter","2022-09-22",,0.3,,0,,"OK"
"8547f1b0-9b5e-470f-879f-b51737b07a42","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.RAW","A00000306638","2022-01-18T20:17Z","2022-01-18T20:17Z","EcoCore_CSU","TSS",0.0500,"milligramsPerLiter",,"BDL",0.3,"TSS vol in ml = 100",0,,"OK"
"fa094d4c-5dcc-4402-a49e-05d830f63f65","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.FIL","A00000305288","2022-01-18T20:17Z","2022-01-18T20:17Z","EcoCore_CSU","UV Absorbance (254 nm)",0.0452,,,,0.3,,0,,"OK"
"2be75022-eade-4690-8798-e49bac3ef45e","D19","CARI","CARI.AOS.S2","CARI.SS.20220118.FIL.3","A00000305289","2022-01-18T20:17Z","2022-01-18T20:17Z","EcoCore_CSU","TDS",101.5000,"milligramsPerLiter","2022-01-21",,0.4,,0,,"OK"
