uid,domainID,siteID,namedLocation,collectDate,parentSampleID,parentSampleCode,isotopePOMRep2SampleCond,isotopePOMRep2SampleID,isotopePOMRep2SampleCode,isotopePOMSampleCond,isotopePOMSampleID,isotopePOMSampleCode,processedDateFilters,sampleVolumeFilteredPOMRep1,sampleVolumeFilteredPOMRep2,fieldDataQF
"fe7aba21-cba4-404c-9c00-6337a170da6c","D19","CARI","CARI.AOS.S2","2018-06-13T19:13Z","CARI.SS.20180613",,"Sample condition ok","CARI.SS.20180613.POM.2","A00000029007","Sample condition ok","CARI.SS.20180613.POM.1","A00000029006","2018-06-13T23:15Z",750,750,
"8340f921-2576-4405-a670-50c4d0fdc5f2","D19","CARI","CARI.AOS.S2","2018-06-19T19:06Z","CARI.SS.20180619",,"Sample condition ok","CARI.SS.20180619.POM.2","A00000028526","Sample condition ok","CARI.SS.20180619.POM.1","A00000028525","2018-06-19T22:30Z",750,750,
"fde8c02e-7d34-44a0-97c8-b7835dad852a","D19","CARI","CARI.AOS.S2","2018-06-26T18:28Z","CARI.SS.20180626",,"Sample condition ok","CARI.SS.20180626.POM.2","A00000028531","Sample condition ok","CARI.SS.20180626.POM.1","A00000028532","2018-06-26T22:51Z",750,750,
