uid,domainID,siteID,namedLocation,sampleID,sampleCode,startDate,collectDate,laboratoryName,analyte,analyteConcentration,analyteUnits,analysisDate,belowDetectionQF,coolerTemp,remarks,shipmentWarmQF,externalLabDataQF,sampleCondition
"c31f3074-8d2c-49b5-85c2-f9c7b8e78555","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20240102.FIL","A00000419304","2024-01-02T16:18Z","2024-01-02T16:18Z","Illinois State Water Survey Central Analytical Laboratory","Fe",0.0179,"milligramsPerLiter","2024-01-11",,4.0,,0,,"OK"
"472282eb-974d-45e4-81ea-d27140a2a49c","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20240102.RAW.NUT","B00000106027","2024-01-02T16:18Z","2024-01-02T16:18Z","Florida International University","TN",0.4800,"milligramsPerLiter","2024-01-31",,-35.0,,0,,"OK"
"204b429b-27bf-4464-b077-6b4dc484f7f1","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20240102.FIL","A00000419304","2024-01-02T16:18Z","2024-01-02T16:18Z","Illinois State Water Survey Central Analytical Laboratory","Br",0.4166,"milligramsPerLiter","2024-01-05",,4.0,,0,,"OK"
"3a96232b-50af-4fc1-aa11-a69723980df4","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20240102.RAW","A00000419486","2024-01-02T16:18Z","2024-01-02T16:18Z","Illinois State Water Survey Central Analytical Laboratory","TSS",,"milligramsPerLiter","2024-01-05","ND",4.0,,0,,"OK"
"cf429542-cf8a-497e-876d-611b7c9f7715","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20240102.FIL","A00000419304","2024-01-02T16:18Z","2024-01-02T16:18Z","Illinois State Water Survey Central Analytical Laboratory","F",0.1957,"milligramsPerLiter","2024-01-05",,4.0,,0,,"OK"
"a3e65b72-7335-4193-a035-5dc4d2a03bf0","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20240102.FIL","A00000419304","2024-01-02T16:18Z","2024-01-02T16:18Z","Illinois State Water Survey Central Analytical Laboratory","Na",52.7340,"milligramsPerLiter","2024-01-11",,4.0,,0,,"OK"
"6e0a0863-0aa7-44cd-af78-bd89a7f44c19","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20240102.FIL","A00000419304","2024-01-02T16:18Z","2024-01-02T16:18Z","Illinois State Water Survey Central Analytical Laboratory","Ca",106.4511,"milligramsPerLiter","2024-01-11",,4.0,,0,,"OK"
"25205bea-c61e-452c-bc64-99460934bc04","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20240102.FIL","A00000419304","2024-01-02T16:18Z","2024-01-02T16:18Z","Illinois State Water Survey Central Analytical Laboratory","Si",8.8688,"milligramsPerLiter","2024-01-11",,4.0,,0,,"OK"
"74fe01de-cfad-4dfc-867c-f05d3fe0c605","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20240102.POM.1","A00000420234","2024-01-02T16:18Z","2024-01-02T16:18Z","SIRFER Lab at University of Utah","TPC",433.2014,"microgramsPerLiter",,,,,-1,,"OK"
"864158b1-4cec-4f94-a60d-73462c059c7c","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20240102.FIL","A00000419304","2024-01-02T16:18Z","2024-01-02T16:18Z","Illinois State Water Survey Central Analytical Laboratory","TDS",519.0000,"milligramsPerLiter","2024-01-04",,4.0,,0,,"OK"
