uid,domainID,siteID,namedLocation,collectDate,parentSampleID,sampleID,replicateNumber,processedDate,processedDateFilters,sampleVolumeFiltered,shipmentTimeRange,filtSampleCond,filtSampleID,filtSampleCode,filtNutSampleCond,filtNutSampleID,filtNutSampleBarcode,rawSampleCond,rawSampleID,rawSampleCode,rawNutSampleCond,rawNutSampleID,rawNutSampleBarcode,pcnSampleCond,pcnSampleID,pcnSampleCode,fieldDataQF,remarks
"1fc7f91f-38d3-47b1-88f2-f05c7e44f487","D02","POSE","POSE.AOS.S2","2020-09-08T13:08Z","POSE.SS.20200908","POSE.SS.20200908",1,"2020-09-08T13:08Z","2020-09-08T14:50Z",200.0,"within 24 hours of collection","Sample condition ok","POSE.SS.20200908.FIL","A00000161746","Sample condition ok","POSE.SS.20200908.FIL.NUT","B00000019294","Sample condition ok","POSE.SS.20200908.RAW","A00000161745","Sample condition ok","POSE.SS.20200908.RAW.NUT","B00000019293",,,,,
"560b097e-bf3f-4982-9e94-95ef87e21f5c","D02","POSE","POSE.AOS.S2","2020-09-22T13:00Z","POSE.SS.20200922","POSE.SS.20200922",1,"2020-09-22T13:00Z","2020-09-22T13:52Z",400.0,"within 24 hours of collection","Sample condition ok","POSE.SS.20200922.FIL","A00000161777","Sample condition ok","POSE.SS.20200922.FIL.NUT","B00000019290","Sample condition ok","POSE.SS.20200922.RAW","A00000161776","Sample condition ok","POSE.SS.20200922.RAW.NUT","B00000019291",,,,,
