uid,domainID,siteID,namedLocation,collectDate,parentSampleID,parentSampleCode,isotopePOMRep2SampleCond,isotopePOMRep2SampleID,isotopePOMRep2SampleCode,isotopePOMSampleCond,isotopePOMSampleID,isotopePOMSampleCode,processedDateFilters,sampleVolumeFilteredPOMRep1,sampleVolumeFilteredPOMRep2,fieldDataQF
"b098b8e6-687d-4d70-b56e-3bb6d9fa41e3","D01","HOPB","HOPB.AOS.S2","2021-11-15T15:36Z","HOPB.SS.20211115",,"Sample condition ok","HOPB.SS.20211115.POM.2","A00000153041","Sample condition ok","HOPB.SS.20211115.POM.1","A00000153042","2021-11-15T18:15Z",600,600,
"ff4f53f2-d409-4158-a07f-1bdc5728d9f2","D01","HOPB","HOPB.AOS.S2","2021-11-30T14:54Z","HOPB.SS.20211130",,"Sample condition ok","HOPB.SS.20211130.POM.2","A00000153039","Sample condition ok","HOPB.SS.20211130.POM.1","A00000153040","2021-11-30T19:20Z",750,750,
