uid,domainID,siteID,namedLocation,collectDate,parentSampleID,parentSampleCode,isotopePOMRep2SampleCond,isotopePOMRep2SampleID,isotopePOMRep2SampleCode,isotopePOMSampleCond,isotopePOMSampleID,isotopePOMSampleCode,processedDateFilters,sampleVolumeFilteredPOMRep1,sampleVolumeFilteredPOMRep2,fieldDataQF
"dc720809-b7f4-4746-a897-858113c18238","D02","POSE","POSE.AOS.S2","2022-03-07T14:17Z","POSE.SS.20220307",,"Sample condition ok","POSE.SS.20220307.POM.2","A00000070593","Sample condition ok","POSE.SS.20220307.POM.1","A00000070592","2022-03-08T04:04Z",400,400,
"d9e27866-001b-4937-b20d-e0433b98a59f","D02","POSE","POSE.AOS.S2","2022-03-15T13:14Z","POSE.SS.20220315",,"Sample condition ok","POSE.SS.20220315.POM.2","A00000070628","Sample condition ok","POSE.SS.20220315.POM.1","A00000070627","2022-03-15T14:59Z",600,600,
"7bbb4524-4e9a-4546-9fed-edaf74cf8ca6","D02","POSE","POSE.AOS.S2","2022-03-23T12:14Z","POSE.SS.20220323",,"Sample condition ok","POSE.SS.20220323.POM.2","A00000167198","Sample condition ok","POSE.SS.20220323.POM.1","A00000167197","2022-03-23T14:19Z",400,400,
