uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,elevation,elevationUncertainty,geodeticDatum,altLocation,altLatitude,altLongitude,altCoordinateUncertainty,altGeodeticDatum,collectDate,aquaticSiteType,samplingImpractical,waterChemSamplesCollected,parentSampleID,eventID,samplerType,dissolvedOxygen,dissolvedOxygenSaturation,specificConductance,waterTemp,swcSamplingProtocolVersion,lowerSegmentDepth,upperSegmentDepth,maxDepth,lakeSampleDepth1,lakeSampleDepth2,aCollectedBy,bCollectedBy,remarks,fieldDataQF
"ab15b675-39eb-40be-b036-fc7a36c70cf5","D02","POSE","POSE.AOS.S2",38.895193,-78.147862,1.0,10.0,271.9,1.0,"WGS84",,,,,,"2022-03-07T14:17Z","stream",,"Y","POSE.SS.20220307","POSE.20220307","Grab",10.31,93.10,117.30,10.70,"NEON.DOC.002905vH",,,,,,"0000-0003-3114-5862",,,
"95bee2ad-9634-4045-9b2d-fb204ca13e7c","D02","POSE","POSE.AOS.S2",38.895193,-78.147862,1.0,10.0,271.9,1.0,"WGS84",,,,,,"2022-03-15T13:14Z","stream",,"Y","POSE.SS.20220315","POSE.20220315","Grab",12.43,96.10,104.70,4.50,"NEON.DOC.002905vH",,,,,,"0000-0001-7904-875X",,,
"aa9435a8-6594-403c-b085-0c204c3e83f6","D02","POSE","POSE.AOS.S2",38.895193,-78.147862,1.0,10.0,271.9,1.0,"WGS84",,,,,,"2022-03-23T12:14Z","stream",,"Y","POSE.SS.20220323","POSE.20220323","Grab",11.36,97.10,112.50,8.50,"NEON.DOC.002905vH",,,,,,"0000-0003-3114-5862","0000-0003-3114-5862",,
