uid,domainID,siteID,namedLocation,collectDate,parentSampleID,parentSampleCode,isotopePOMRep2SampleCond,isotopePOMRep2SampleID,isotopePOMRep2SampleCode,isotopePOMSampleCond,isotopePOMSampleID,isotopePOMSampleCode,processedDateFilters,sampleVolumeFilteredPOMRep1,sampleVolumeFilteredPOMRep2,fieldDataQF
"ed474540-0d52-4a31-9c6d-0f55319c78ef","D11","PRIN","PRIN.AOS.S2","2022-11-01T14:28Z","PRIN.SS.20221101",,"Sample condition ok","PRIN.SS.20221101.POM.2","A00000277306","Sample condition ok","PRIN.SS.20221101.POM.1","A00000277305","2022-11-01T17:39Z",500,500,
"eebd7632-677b-45c8-86fe-11dfbb4cd7fe","D11","PRIN","PRIN.AOS.S2","2022-11-09T16:15Z","PRIN.SS.20221109",,"Sample condition ok","PRIN.SS.20221109.POM.2","A00000277173","Sample condition ok","PRIN.SS.20221109.POM.1","A00000277174","2022-11-09T18:03Z",450,450,
