uid,domainID,siteID,namedLocation,collectDate,parentSampleID,parentSampleCode,isotopePOMRep2SampleCond,isotopePOMRep2SampleID,isotopePOMRep2SampleCode,isotopePOMSampleCond,isotopePOMSampleID,isotopePOMSampleCode,processedDateFilters,sampleVolumeFilteredPOMRep1,sampleVolumeFilteredPOMRep2,fieldDataQF
"48ef1130-56e6-4340-9e9c-767d503f520f","D16","MCRA","MCRA.AOS.S2","2023-06-07T22:00Z","MCRA.SS.20230607",,"Sample condition ok","MCRA.SS.20230607.POM.2","A00000293907","Sample condition ok","MCRA.SS.20230607.POM.1","A00000293870","2023-06-08T00:35Z",1000,1000,
"ce6797dc-b964-4936-98fa-e0738cb6766e","D16","MCRA","MCRA.AOS.S2","2023-06-20T18:45Z","MCRA.SS.20230620",,"Sample condition ok","MCRA.SS.20230620.POM.2","A00000294256","Sample condition ok","MCRA.SS.20230620.POM.1","A00000294255","2023-06-20T21:54Z",1000,1000,
